"Translation Info:
#---------------------------
3644,34,38,"Бизнинг оятларимизни ожиз қолдириш учун ҳаракат қиладиганлар эса, ана ўшалар азобга ҳозир қилинганлардир.",""
3645,34,39,"Айтинг: «Дарҳақиқат, Парвардигорим Ўзи хоҳлаган бандасига ризқни кенг қилур ва танг қилур. Нимани инфоқ-эҳсон қилсангизлар, бас, унинг ўрнини тўлдирур. У энг яхши ризқ Бергувчидир».",""
3646,34,40,"Уларнинг ҳаммасини тўплайдиган, кейин эса фаришталарга: «Анавилар сизларга ибодат қилар эдиларми?», дейдиган кунда.",""
3647,34,41,"Дедилар: «Парвардигоро, улар эмас, Сен бизнинг дўстимизсан. Аксинча, улар жинларга ибодат қилардилар. Уларнинг кўплари ўшаларга ишонардилар».",""
3648,34,42,"Бугун бир-бирингизга фойда ҳам, зарар ҳам келтира олмайсиз. Зулм қилган кимсаларга шундай деймиз: «Дўзах азобини ёлғонга чиқарган эдингизлар. Мана энди уни татинглар».",""
3649,34,43,"Уларга оятларимиз тиловат қилинганда дедилар: «Бу сизларни ота-боболарингиз ибодат қиладиган бутлардан тўсмоқчи бўлаётган бир одам, холос». Яна дедилар: «Бу бир тўқилган бўҳтондан бошқа нарса эмас». Ҳақ келган пайтда у ҳақда куфр келтирганлар дедилар: «Бу очиқ сеҳрдан бошқа нарса эмас».",""
3650,34,44,"Ҳолбуки, уларга дарс қилиб ўрганадиган китобларни бермаганмиз. Сиздан олдин уларга бирон огоҳлантиргувчи ҳам юбормаганмиз.",""
3651,34,45,"Улардан олдингилар ёлғонга чиқаришганди. Биз уларга берган нарсаларнинг ўндан бирига ҳам етмадилар. Пайғамбарларимни ёлғончига чиқардилар. Бас, инкорим қандай бўлди?",""
3652,34,46,"Айтинг: «Сизларга фақат биргина нарсани тавсия қиламан. Аллоҳ учун жуфт-жуфт бўлиб ва ёлғиз ҳолингизда туринглар-да, кейин тафаккур қилинглар. Соҳибингизда ҳеч қандай жиннилик йўқ. У фақат қаттиқ азоб олдидан сизларга (юборилган) бир огоҳлантиргувчи, холос».",""
3653,34,47,"Айтинг: «Сизлардан ҳеч бир ажр сўрамадим. Бас, у сизларга бўлсин. Менинг ажрим фақат Аллоҳнинг зиммасида. У ҳамма нарсага Шоҳиддир».",""
3654,34,48,"Айтинг: «Парвардигорим ҳақни отади. У ғайбларни Билгувчи Зотдир».",""
3655,34,49,"Айтинг: «Ҳақ келди. Энди ботил на бошлай олади ва на қайтара олади».",""
3656,34,50,"Айтинг: «Адашсам, ўзимнинг зараримга адашаман. Ҳидоят топсам, бас, менга Парвардигорим юборган ваҳий билан бўлади. У Эшитгувчи, Яқин Зотдир».",""
3657,34,51,"Уларнинг даҳшатга тушиб, қочгани жой топа олмай қолган ва яқин бир макондан тутиб кетилган пайтларида кўрсангиз эди!",""
3658,34,52,"Дедилар: «Унга иймон келтирдик». Энди узоқ бир макондан қўллари қандай етсин?!",""
3659,34,53,"Унга олдин куфр келтиргандилар. Узоқ жойдан туриб ғайбга тош отардилар.",""
3660,34,54,"Улар билан истаган истаклари ўртаси тўсилди. Худди олдинги маслакдошлари каби. Дарҳақиқат, улар шак-шубҳа ичида эдилар.",""
3661,35,1,"Ҳамд осмонлару ерни йўқдан бор қилгувчи, икки, уч ва тўрт қанотли фаришталарни элчилар қилгувчи Аллоҳникидир. У яратиш бобида Ўзи истаганича зиёда қилур. Аллоҳ ҳар нарсага Қодирдир.",""
3662,35,2,"Аллоҳ инсонларга қайси бир раҳматни очиб қўйса, уни бирон ушлаб қолгувчи бўлмас. Нимани ушлаб қолса, ундан кейин уни бирон бўшатиб юборгувчи бўлмас. У Азиз ва Ҳаким Зотдир.",""
3663,35,3,"Эй инсонлар, Аллоҳнинг сизларга ато этган неъматини эсланглар. Сизларга осмону ердан ризқ берадиган Аллоҳдан бошқа бирон яратувчи борми? Ундан ўзга илоҳ йўқдир. Бас, қаёққа қараб кетмоқдасизлар?",""
3664,35,4,"Сизни ёлғончига чиқараётган бўлсалар, бас, сиздан олдинги пайғамбарлар ҳам ёлғончига чиқарилганлар. Ҳамма ишлар ёлғиз Аллоҳга қайтарилур.",""
3665,35,5,"Эй инсонлар, дарҳақиқат, Аллоҳнинг ваъдаси ҳақдир. Дунё ҳаёти сизларни ҳаргиз алдаб қўймасин. Алдагувчи (шайтон) сизларни Аллоҳ ҳақида алдаб қўймасин.",""
3666,35,6,"Дарҳақиқат, шайтон сизларга душмандир. Бас, уни душман тутинглар. Албатта, у сизларни дўзахийларга айлантириш учун ўзининг гуруҳига чорлайди.",""
3667,35,7,"Куфр келтирганларга қаттиқ азоб бор. Иймон келтириб, яхши ишларни қилганларга эса мағфират ва улкан ажр бор.",""
3668,35,8,"Қилган ёмон иши кўзига яхши кўриниб, уни яхши иш деб ўйлаган кимсами?! Бас, Аллоҳ Ўзи истаган одамни адаштиради, истаган одамни ҳидоят қилади. Улар учун жонингиз ачимасин. Аллоҳ улар қилаётган ишларни Билгувчидир.",""
3669,35,9,"Аллоҳ шундай Зотки, шамолларни юборди. Бас, улар булутни қўзғатади. Бас, Биз уни ўлик шаҳар сари ҳайдаб, у билан ўлик ерни тирилтирдик. Қайта тирилиш мана шундай бўлади.",""
3670,35,10,"Ким иззат истаса, бас, барча иззат Аллоҳникидир. Унга хуш каломлар юксалур ва солиҳ амални ҳам (Аллоҳ) кўтарур. Ёмон макр қиладиганларга эса қаттиқ азоб бордир. Уларнинг макри ботил бўлур.",""
3671,35,11,"Аллоҳ сизларни тупроқдан, кейин нутфадан яратиб, кейин жуфт-жуфт қилиб қўйди. Қайси бир аёл ҳомиладор бўлса ва кўзи ёриса, фақат Унинг илми билан бўлур. Қайси бир умр кўргувчига умр берилса ёки унинг умри қисқартирилса, у Китобда бордир. Албатта, бу иш Аллоҳга осон.",""
3672,35,12,"Дарё-денгиз тенг бўлмас. Буниси ширин ва ичилиши осон бўлса, униси шўр-тахир. Ҳар биридан янги гўшт ейсизлар ва тақадиган зеб-зийнат чиқариб оласизлар. У Зотнинг фазлу-марҳаматидан умид қилишларингиз учун сувни ёриб бораётган кемаларни кўрасизлар. Шоядки, шукр қилсангизлар.",""
3673,35,13,"У Зот кечани кундузга, кундузни эса кечага киритиб, қуёш ва ойни бўйсундириб қўйган. Ҳаммаси белгиланган муддатгача юради. Ана шу Аллоҳ - Парвардигорингиздир. Мулк Уникидир. Уни қўйиб, илтижо қилаётган бутларингиз эса данак пўстлоғига ҳам молик эмаслар.",""
3674,35,14,"Уларга дуо қилсангизлар, дуоларингизни эшитмайдилар. Гарчи эшитсалар ҳам унга жавоб беролмайдилар. Қиёмат куни уларни шерик қилганларингизни инкор этадилар. Ҳеч ким сизга хабардор Зот каби хабар бера олмас.",""
3675,35,15,"Эй инсонлар, сизлар Аллоҳга муҳтожсизлар. Аллоҳ эса Беҳожат, мақтовга лойиқ Зотдир.",""
3676,35,16,"Истаса, сизларни кетказиб, янги халқни олиб келади.",""
3677,35,17,"Бу иш Аллоҳга қийин эмас.",""
3678,35,18,"Ўзи юкли жон ўзга жоннинг юкини кўтара олмас. Юки оғир жон ўз юкига (бошқани) чақирса-да, гарчи қариндоши бўлса ҳам ундан бирон нарса кўтарилмас. Сиз фақат Парвардигорларидан ғойибона қўрқадиган ва намозни тўкис адо этганларнигина огоҳлантира олурсиз. Ким покланса, ўзи учун покланур. Қайтиш ёлғиз Аллоҳгадир.",""
3679,35,19,"Кўзи кўр билан кўзи очиқ тенг бўлмас.",""
3680,35,20,"Зулматлар билан нур ҳам.",""
3681,35,21,"Соя билан гармсел ҳам.",""
3682,35,22,"Тириклар билан ўликлар ҳам тенг бўлмас. Дарҳақиқат, Аллоҳ Ўзи хоҳлаган кимсага эшиттиради. Сиз эса қабрлардаги кимсаларга эшиттиргувчи эмассиз.",""
3683,35,23,"Сиз фақат огоҳлантиргувчидирсиз.",""
3684,35,24,"Дарҳақиқат, Биз сизни ҳақ ила хушхабар берувчи ва огоҳлантирувчи қилиб юбордик. Бирон уммат йўқки, унда бир огоҳлантирувчи ўтмаган бўлса.",""
3685,35,25,"Сизни ёлғончига чиқараётган бўлсалар, улардан олдингилар ҳам ёлғончига чиқаришган. Уларга пайғамбарлари ҳужжатлар, саҳифалар ва нурли Китобни олиб келгандилар.",""
3686,35,26,"Кейин куфр келтирганларни ушладим. Бас, инкорим қандай бўлди?!",""
3687,35,27,"Кўрмадингизмики, Аллоҳ осмондан ёмғир ёғдирди. Бас, у билан турли хил рангдаги меваларни чиқардик. Яна тоғлардан турли хил рангдаги оқ, қизил ва қоп-қоралари ҳам бор.",""
3688,35,28,"Шунингдек, одамлар, жониворлар ва чорва ҳайвонлари орасида ҳам турли хил ранглилари бор. Аллоҳдан олим бандалари кўпроқ қўрқадилар. Дарҳақиқат, Аллоҳ Қудратли ва Мағфиратлидир.",""
3689,35,29,"Дарҳақиқат, Аллоҳнинг Китобини тиловат қиладиган, намозни тўкис адо этадиган ва Биз уларга ризқ қилиб берган нарсалардан яширин ва ошкора сарфлайдиганлар ҳеч қачон касод бўлмайдиган тижоратдан умидвор бўладилар.",""
3690,35,30,"Зеро, уларнинг савобларини тўла қилиб беради. Ўз фазлидан зиёда ҳам қилади. У Мағфиратли ва Шакур Зотдир.",""
3691,35,31,"Сизга ваҳий қилганимиз Китоб ҳақдир. Ўзидан олдингиларни тасдиқлагувчидир. Дарҳақиқат, Аллоҳ бандаларидан Хабардор, Кўриб тургувчидир.",""
3692,35,32,"Кейин китобни бандаларимиздан сараланганларига мерос қилиб қолдирдик. Улардан кимдир золим, кимдир ўртача, яна кимдир Аллоҳнинг изни ила эзгуликка шошадиган кишилардир. Ана ўша улкан фазлдир.",""
3693,35,33,"Улар мангу турадиган жаннатларга кирадилар. Унда тилло билагузуклар ва инжулар ила безатиладилар. У ерда либослари ипакдан бўлади.",""
3694,35,34,"Дедилар: «Ҳамд бўлсин Аллоҳгаки, биздан хафаликни аритди. Дарҳақиқат, Парвардигоримиз Кечиримли, Шакур Зотдир.",""
3695,35,35,"У шундай Зотки, бизни Ўз фазли ила доимий яшайдиган бир жойга туширди. У ерда бизга бирон машаққат ҳам, чарчоқ ҳам етмас».",""
3696,35,36,"Куфр келтирганларга жаҳаннам оташи бордир. На уларга ҳукм қилиниб, ўладилар ва на улардан азоби енгиллатилади. Биз ҳар бир кофирни мана шундай жазолаймиз.",""
3697,35,37,"Улар у ерда: «Парвардигоро, бизни чиқар, қилиб ўтган амалларимиздан бошқа яхши амалларни қиламиз», дея нола қиладилар. Сизларга эслатма оладиган одам эслатма олгудек умр бермадикми?! Сизларга огоҳлантиргувчи келмаганмиди? Бас, энди татийверинглар! Энди золимлар учун бирон ёрдамчи бўлмас!",""
3698,35,38,"Дарҳақиқат, Аллоҳ осмонлару ернинг ғайбини Билгувчидир. Дарҳақиқат, У диллардаги сирларни ҳам Билгувчидир.",""
3699,35,39,"У шундай Зотки, сизларни ерда халифалар қилиб қўйди. Ким куфр келтирса, унинг куфри ўзига зарар. Кофирларга куфрлари Парвардигорлари ҳузурида ғазабдан ўзга нарсани зиёда қилмас. Кофирларга куфрлари зиёндан бошқа нарсани зиёда қилмас.",""
3700,35,40,"Айтинг: «Аллоҳни қўйиб, сиғинаётган бутларингизни кўрдингизми? Менга кўрсатинглар-чи, улар ердан нимани яратган эканлар? Ёки уларнинг осмонларда шериклиги борми?» Ёки Биз уларга бир китоб бердикмики, шу билан улар ҳужжатга асосланиб иш қилсалар. Йўқ! Золимлар бир-бирларига алдовдан ўзга нарсани ваъда қилмаслар.",""
3701,35,41,"Дарҳақиқат, Аллоҳ осмонлару ерни қулаб тушишидан ушлаб туради. Агар улар қуласалар, У Зотдан ўзга ҳеч ким уларни ушлаб қола олмас. Албатта, У Ҳалим ва Кечиримли бўлган Зотдир.",""
3702,35,42,"Агар уларга бир огоҳлантирувчи келса, ҳар қандай умматдан ҳидоятлироқ бўлишлари ҳақида Аллоҳ номига қасам ичдилар. Огоҳлантирувчи келганида эса бу иш уларга янада узоқлашишни зиёда қилди.",""
3703,35,43,"Ер юзида мутакаббирлик ва ёмон макр қилиш учун. Ёмон макр эса фақат ўз эгаларининг бошига етади. Улар олдингиларнинг йўлини пойлаб турибдилар, холос. Аллоҳнинг йўлига ҳаргиз бадал топа олмассиз. Аллоҳнинг йўлига ҳаргиз ўзгартиш топа олмассиз.",""
3704,35,44,"Ер юзида юриб, олдингиларнинг оқибати қандай бўлганига назар ташласалар бўлмасми? Олдингилар улардан кўра кучлироқ бўлганлар-ку! На осмонлардаги ва на ердаги бирон нарса Аллоҳни ожиз қолдира олмас. У Билгувчи ва Қодир бўлган Зотдир.",""
3705,35,45,"Агар Аллоҳ одамларни қилган ишларига яраша жазолаганида (ер) юзида биронта жониворни қолдирмаган бўларди. Лекин уларни маълум бир муддатга кечиктириб туради. Муддатлари келгач, бас, Аллоҳ Ўзининг бандаларини Кўриб тургувчидир.",""
3706,36,1,"Я, Син.",""
3707,36,2,"Ҳаким Қуръонга қасам.",""
3708,36,3,"Шак-шубҳасиз, сиз пайғамбарлардансиз.",""
3709,36,4,"Тўғри йўлдаги.",""
3710,36,5,"Азиз ва Меҳрибон Зот тарафидан нозил қилинган.",""
3711,36,6,"Ота-боболари огоҳлантирилмаган ва ғофил бўлиб қолган бир қавмни огоҳлантиришингиз учун.",""
3712,36,7,"Дарҳақиқат, уларнинг кўпларига (азоб келиши ҳақидаги) Сўз ҳақ бўлди. Бас, улар иймон келтирмайдилар.",""
3713,36,8,"Дарҳақиқат, Биз уларнинг бўйинларига то иякларигача бўлган кишанларни солиб қўйдик, бас, улар ғўдайиб қолдилар.",""
3714,36,9,"Уларнинг олдиларидан ҳам бир тўсиқ, орқаларидан ҳам бир тўсиқ қилдик. Кўзларига эса парда тортдик. Бас, улар кўрмайдилар.",""
3715,36,10,"Уларни огоҳлантирасизми ё огоҳлантирмайсизми, уларга фарқи йўқ. Барибир ишонмайдилар.",""
3716,36,11,"Сиз фақат насиҳатга қулоқ солган ва Раҳмондан ғойибона қўрққан кишиларнигина огоҳлантирасиз. Бас, уларга мағфират ва улуғ ажр ҳақида хушхабар беринг.",""
3717,36,12,"Дарҳақиқат, Биз ўликларни тирилтирурмиз ва улар тақдим этган ишларни ҳамда изларини ёзиб қўюрмиз. Ҳамма нарсани Аниқ Китобда ҳисоблаб қўйганмиз.",""
3718,36,13,"Сиз уларга шаҳар аҳолисига пайғамбарлар келган пайтини мисол қилиб келтиринг.",""
3719,36,14,"Ўшанда уларга иккисини юборгандик, уларни ёлғончига чиқардилар. Бас, учинчиси билан қувватладик. Дедилар: «Биз аниқ сизларга юборилган пайғамбарлармиз».",""
3720,36,15,"Дедилар: «Сизлар ўзимизга ўхшаган одамдан бошқа нарса эмассиз. Раҳмон ҳеч нарсани нозил қилмаган. Сизлар ғирт ёлғон гапиряпсизлар».",""
3721,36,16,"Дедилар: «Парвардигоримиз билади. Биз сизларга аниқ пайғамбарлармиз.",""
3722,36,17,"Зиммамизда очиқ-ойдин етказиб қўйишдан бошқа вазифа йўқ».",""
3723,36,18,"Дедилар: «Дарҳақат, биз сизлар ҳақингизда бадгумон бўлдик. Агар тийилмасангизлар, сизларни аниқ тошбўрон қиламиз ва аниқ биз тарафимиздан сизларга бир аламли азоб етади».",""
3724,36,19,"Дедилар: «Бадгумонлигингиз ўзингиз билан. Сизга эслатма берилганигами?! Аксинча, ўзингиз ҳаддидан ошган қавмсиз».",""
3725,36,20,"Шаҳар четидан бир киши шошилиб келди ва деди: «Эй қавмим, пайғамбарларга эргашинг.",""
3726,36,21,"Сизлардан ҳақ сўрамаётган, ўзлари эса ҳидоятда бўлган зотларга эргашинглар!»",""
3727,36,22,"Менга нима бўлдики, ўзимни яратган Зотга ибодат қилмайин?! Ёлғиз Унгагина қайтарилурсизлар.",""
3728,36,23,"Уни қўйиб, бошқаларни худо қилиб олайми? Агар Раҳмон менга бир зиён етказмоқчи бўлса, уларнинг шафоатлари ҳеч қандай фойда бермас ва улар мени қутқара олмаслар.",""
3729,36,24,"У ҳолда мен очиқ залолатда бўлиб қоламан-ку.",""
3730,36,25,"Дарҳақиқат, мен Парвардигорингизга иймон келтирдим. Бас, менга қулоқ солинглар.",""
3731,36,26,"Дейилди: «Жаннатга кир». Деди: «Қани эди, қавмим билса эди.",""
3732,36,27,"Парвардигорим мени мағфират айлаб, ҳурмат-эътиборли зотлардан қилганини».",""
3733,36,28,"Унинг қавмига ундан кейин бирон қўшин туширмадик ва туширгувчи ҳам бўлмадик.",""
3734,36,29,"Биргина қичқириқдан бошқа нарса бўлмади. Бирдан улар ўчиб қолдилар.",""
3735,36,30,"Бандаларга ҳасратлар бўлсин! Қачон уларга бир пайғамбар келса, уни масхара қилаверардилар.",""
3736,36,31,"Ахир, улар ўзларидан олдинги қанча асрларни ҳалок этганимизни ва олдингилар уларнинг ёнига қайтмасликларини кўрмадиларми?!",""
3737,36,32,"Дарҳақиқат, ҳаммалари тўпланган ҳолларида ҳузуримизга ҳозир қилингайлар.",""
3738,36,33,"Улар учун ўлик ер бир белгидир. Уни тирилтирдик ва ундан донни чиқардик. Бас ундан ейдилар.",""
3739,36,34,"У ерда хурмозор ва узумзор боғлар қилдик. У ерда булоқларни чиқардик.",""
3740,36,35,"Токи унинг мевасидан есинлар. Ҳолбуки, уни қўллари қилмаганди. Шукр қилмайдиларми?",""
3741,36,36,"Замин ўстирадиган нарсалардан, уларнинг ўзларидан ва улар билмайдиган нарсалардан ҳамма жуфтларни яратган Зот Покдир.",""
3742,36,37,"Улар учун кеча ҳам бир белгидир. Биз ундан кундузни шилиб оламиз-да, шу билан улар бирдан зулматда қолгувчилардир.",""
3743,36,38,"Қуёш ўз қароргоҳи сари юрар. Бу Азиз ва Билгувчи Зотнинг тақдиридир.",""
3744,36,39,"Ойни бир неча манзилларга белгилаб қўйганмиз. Токи у эски бутоқ каби ҳолга қайтди.",""
3745,36,40,"На қуёшнинг ойга етиб олиши ва на кечанинг кундуздан ўзиб кетиши мумкин бўлади. Барчалари фалакда сузиб юрадилар.",""
3746,36,41,"Зурриётларини ичи тўла кемага юклаганимиз ҳам улар учун яна бир белгидир.",""
3747,36,42,"Улар учун унга ўхшаш минадиган нарсаларни ҳам яратдик.",""
3748,36,43,"Истасак, уларни ғарқ айлармиз. Бас, улар учун бирон ёрдамчи бўлмас ва улар қутқарилмаслар.",""
3749,36,44,"Биз тарафимиздан бўлган бир раҳмат ва маълум муддатгача фойдаланиб қолишларигина бундан мустасно.",""
3750,36,45,"Уларга: «Олдингиздаги ва ортингиздаги нарсадан қўрқинглар, шояд, раҳм қилинсангизлар», дейилса, (қулоқ солмадилар).",""
3751,36,46,"Парвардигорлари оятларидан қайси бир оят келса, ундан юз ўгирувчи бўлавердилар.",""
3752,36,47,"Қачон уларга: «Аллоҳ сизларга ризқ қилиб берган нарсалардан сарфланглар», дейилса, куфр келтирганлар иймон келтирганларга: «Аллоҳ хоҳласа, Ўзи таомлантириб қўядиган кишиларга биз таом берамизми? Сизлар шак-шубҳасиз, очиқ залолатдадирсизлар», дедилар.",""
3753,36,48,"Дейдилар: «Агар ростгўй бўлсангиз, бу ваъда қачон?»",""
3754,36,49,"Улар фақат биргина даҳшатли қичқириқни кутмоқдалар, холос. Қичқириқ уларни жанжаллашиб турганларида бехосдан олиб кетади.",""
3755,36,50,"Васият қилишга ҳам, уйларига қайтишга ҳам қодир бўлмай қоладилар.",""
3756,36,51,"Сурга дам урилди. Бас, улар қабрларидан Парвардигорлари сари шошилиб чиқиб келадилар.",""
3757,36,52,"Дедилар: «Вой, шўримиз қурсин! Бизни ётган жойимиздан ким қўзғатди?!» Бу Раҳмон ваъда қилган ва пайғамбарлар тасдиқлаган нарсадир.",""
3758,36,53,"Фақатгина бир даҳшатли қичқириқ, холос. Шу билан уларнинг ҳаммаси даргоҳимизда ҳозирлар.",""
3759,36,54,"Бу кунда бирон жон бирон зулмга учрамас. Фақат ўзларингиз қилган амалларингизга яраша жазо ёки мукофот олурсизлар.",""
3760,36,55,"Бу кунда жаннат эгалари кўнгиллари тусаган иш ила банд бўлурлар.",""
3761,36,56,"Улар ўз жуфтлари билан бирга соя-салқинлардаги сўриларда ястаниб ётурлар.",""
3762,36,57,"Улар учун у ерда мевалар бордир. Улар учун у ерда истаган нарсалари бордир.",""
3763,36,58,"Меҳрибон Парвардигори томонидан салом айтилур.",""
3764,36,59,"Эй жиноятчилар, бу кунда ажралинглар!",""
3765,36,60,"Сизларга: «Эй Одам болалари, шайтонга ибодат қилманглар, у сизларга очиқ душмандир», демаганмидим?!",""
3766,36,61,"«Менгагина ибодат қилинглар. Мана шу тўғри йўлдир».",""
3767,36,62,"Сизлардан кўп авлодни адаштирганди-ку. Ақлингизни ишлатмаганмидингиз?!",""
3768,36,63,"Сизларга ваъда қилинган жаҳаннам мана шудир!",""
3769,36,64,"Кофир бўлганларингиз учун энди унга киринглар.",""
3770,36,65,"Бугун уларнинг оғизларини муҳрлаб қўямиз. Қилган ишлари ҳақида эса қўллари сўзлайди, оёқлари гувоҳлик беради.",""
3771,36,66,"Истасак, кўзларини кўр қилиб қўяр эдик. Бас, йўлга шошаверардилар. Лекин қаёқдан ҳам кўрсинлар.",""
3772,36,67,"Истасак, уларни турган жойларида ўзгартириб қўярдик. Бас, олдинга юришга ҳам қодир бўлмасдилар, ортга ҳам қайта олмас эдилар.",""
3773,36,68,"Кимга умр берсак, унинг хилқатини ночор қилиб қўямиз. Ақлларини ишлатмайдиларми?",""
3774,36,69,"Унга шеърни ўргатмадик. Шеър унга лойиқ ҳам эмас. У зикр ва очиқ Қуръондан бошқа нарса эмас.",""
3775,36,70,"Тирик бўлган одамларни огоҳлантириш ва кофирларга сўзини ҳақ қилиш учун.",""
3776,36,71,"Кўрмадилармики, Биз уларга Ўз Қўлимиз билан қилган нарсалардан иборат бўлган чорва ҳайвонларини яратиб бердик. Бас, улар ўшаларга эгадирлар.",""
3777,36,72,"Ўша ҳайвонларни уларга бўйсундириб қўйдик. Бас, улардан айримлари уловлари бўлса, айримларини ейдилар.",""
3778,36,73,"Улар учун ўшаларда фойдалар ва ичимликлар бор. Шукр қилмайдиларми?!",""
3779,36,74,"Аллоҳни қўйиб, бошқа илоҳларни тутдилар. Кошки уларга ёрдам берилса.",""
3780,36,75,"Уларга ёрдам беришга қодир бўлмаслар. Ҳолбуки, улар ёлғон худолари учун ҳозирланган қўшин каби эдилар.",""
3781,36,76,"Уларнинг гаплари сизни хафа қилмасин. Дарҳақиқат, Биз уларнинг яширин ишларини ҳам, ошкора ишларини ҳам билурмиз.",""
3782,36,77,"Инсон кўрмадимики, дарҳақиқат, Биз уни бир томчи сувдан яратдик. Қарабсизки, у очиқ рақиб бўлиб турибди.",""
3783,36,78,"Бизга мисол зарб қилди-ю, ўзининг яратилишини унутди. Деди: «Чириб кетган суякларни ким тирилтиради?»",""
3784,36,79,"Айтинг: «Уни биринчи марта пайдо қилган Зот тирилтиради. У ҳамма яратилган нарсани Билгувчидир».",""
3785,36,80,"У шундай Зотки, сизларга яшил дарахтдан олов қилиб берди. Қарабсизларки, ундан олов ёқиб турибсизлар.",""
3786,36,81,"Осмонлару ерни яратган Зот уларнинг ўхшашини ярата олмайдими? Орий! У Яратгувчи, Билгувчи Зотдир.",""
3787,36,82,"Бир нарсани ирода қилган пайтида Унинг иши унга «Бўл», дейишдир. Бас, у бўлади.",""
3788,36,83,"Ҳамма нарсанинг эгалиги Қўлида бўлган Зот ҳар қандай нуқсондан Покдир ва Унгагина қайтариласизлар.",""
3789,37,1,"Саф тортиб турган (фаришта)ларга қасам.",""
3790,37,2,"Зажр қилгувчи (фаришта)ларга қасам.",""
3791,37,3,"Зикрни тиловат қилгувчи (фаришта)ларга қасам.",""
3792,37,4,"Дарҳақиқат, илоҳингиз биттадир.",""
3793,37,5,"Осмонлару ернинг ва улар орасидаги нарсаларнинг Парвардигоридир. Машриқларнинг Парвардигоридир.",""
3794,37,6,"Дарҳақиқат, Биз дунё осмонини юлдузлар безаги ила безадик.",""
3795,37,7,"Ҳар бир итоатсиз шайтондан сақладик.",""
3796,37,8,"Улар олий мавжудотни эшита олмаслар ва ҳар тарафдан отилурлар.",""
3797,37,9,"Ҳайдалурлар! Улар учун доимий азоб бордир.",""
3798,37,10,"Илло биронтаси бир хабарни ўғирлаб олса, бас, уни учар юлдуз қувиб етар (ва ҳалок қилар).",""
3799,37,11,"Бас, сиз улардан сўранг-чи, улар кучлироқ яратилганмикинлар ёки Биз яратганларми? Дарҳақиқат, Биз уларни бир ёпишқоқ лойдан яратганмиз.",""
3800,37,12,"Сиз таажжубдасиз. Улар эса масхара қилурлар.",""
3801,37,13,"Уларга насиҳат қилинса, насихатни олмайдилар.",""
3802,37,14,"Бирон белгини кўрсалар, масхара қиладилар.",""
3803,37,15,"«Бу очиқ сеҳрдан бошқа нарса эмас», дейдилар.",""
3804,37,16,"Ўлиб тупроққа, суякка айланиб кетганимиздан кейин қайта тирилар эканмизми?",""
3805,37,17,"Олдинги ота-боболаримиз ҳам-а?",""
3806,37,18,"Айтинг: «Ҳа, хор бўлган ҳолингизда».",""
3807,37,19,"Бас, у биргина қичқириқ, холос. Қарабсизки, улар қараб турибдилар.",""
3808,37,20,"«Шўримиз қурсин! Бу Қиёмат куни-ку», деб қоладилар.",""
3809,37,21,"Мана шу сизлар ёлғонга чиқариб юрган ажрим кунидир.",""
3810,37,22,"Зулм қилганларни ва уларнинг ҳамтовоқларини ҳамда улар ибодат қилиб ўтган нарсаларини тўпланглар!",""
3811,37,23,"Аллоҳни қўйиб. Бас, уларни дўзах йўлига бошланглар.",""
3812,37,24,"Ва уларни тўхтатинглар! Албатта, улар сўралгувчидирлар.",""
3813,37,25,"Сизларга нима бўлдики, бир-бирингизга ёрдам бермаяпсизлар?",""
3814,37,26,"Йўқ! Улар бугун таслим бўлгувчилардир.",""
3815,37,27,"Улар бир-бирларига қараб, бир-бирларидан сўрайдилар.",""
3816,37,28,"Дедилар: «Дарҳақиқат, сизлар бизга ўнг томондан келар эдингизлар».",""
3817,37,29,"Дедилар: «Аксинча, ўзларингиз мўмин бўлмагансизлар».",""
3818,37,30,"Биз учун сизларнинг устингиздан ҳеч қандай ҳукмронлик бўлмаган. Балки ўзингиз ҳаддан ошган қавм бўлгансиз.",""
3819,37,31,"Бас, бизга Парвардигоримизнинг сўзи ҳақ бўлди. Энди биз аниқ тотгувчилармиз.",""
3820,37,32,"Сизларни йўлдан оздирдик. Дарҳақиқат, биз ўзимиз йўлдан озгувчилар эдик.",""
3821,37,33,"Бас, албатта, улар у кунда азобда шерик бўлгувчилардир.",""
3822,37,34,"Дарҳақиқат, Биз жиноятчиларни шундай қилурмиз.",""
3823,37,35,"Дарҳақиқат, уларга «Аллоҳдан ўзга илоҳ йўқ», дейилса, ўзларини катта олгандилар.",""
3824,37,36,"«Бир мажнун шоирни деб худоларимизни тарк қилар эканмизми?» - дейдилар.",""
3825,37,37,"Асло! У ҳақни олиб келди ва пайғамбарларни тасдиқ этди.",""
3826,37,38,"Албатта, сиз аламли азобни тотгувчидирсиз.",""
3827,37,39,"Қилиб ўтган ишларингизнинггина жазосини олурсизлар.",""
3828,37,40,"Аллоҳнинг покиза бандаларигина бундан мустасно.",""
3829,37,41,"Ана ўшалар учун маълум ризқ бордир.",""
3830,37,42,"Мевалар. Уларга иззат-икром кўрсатилур.",""
3831,37,43,"Ноз-неъмат боғларида.",""
3832,37,44,"Сўриларда бир-бирларига қараб.",""
3833,37,45,"Уларга оқар чашмадан қадаҳлар айлантириб турилур.",""
3834,37,46,"Оппоқ, ичгувчига лаззатбахш.",""
3835,37,47,"Унда маст қиладиган ҳеч нарса йўқ ва улар ундан маст бўлмаслар.",""
