"Translation Info:
#---------------------------
5224,65,7,"Der Vermögende soll entsprechend seinem Wohlstand (für den Unterhalt) ausgeben. Und wem seine Versorgung (nur) bemessen (zugeteilt) wurde, der soll (eben) von dem ausgeben, was Allah ihm gegeben hat. Allah erlegt keiner Seele mehr auf als das, was Er ihr gegeben hat. Allah wird ja nach Schwierigkeit Erleichterung schaffen.",""
5225,65,8,"Und wie viele Ortschaften lehnten sich gegen den Befehl ihres Herrn und Seiner Gesandten auf, worauf Wir sie dann einer strengen Abrechnung unterzogen und mit entsetzlicher Strafe straften.",""
5226,65,9,"Da kosteten sie (also die Bewohner der Ortschaften) die schlimmen Folgen ihres Verhaltens, und das Ende ihres Verhaltens war (nur) Verlust.",""
5227,65,10,"Allah hat für sie eine strenge Strafe bereitet. So fürchtet Allah, o die ihr Verstand besitzt und die ihr glaubt. Allah hat ja bereits zu euch eine Ermahnung (als Offenbarung) hinabgesandt,",""
5228,65,11,"einen Gesandten, der euch die Zeichen Allahs verliest, die alles klar machen, um diejenigen, die glauben und rechtschaffene Taten verrichten, aus den Finsternissen ins Licht hinauszubringen. Und wer an Allah glaubt und Rechtschaffenes verrichtet, den wird Er in Gärten eingehen lassen, unter denen Bäche fließen, ewig und auf immer verweilen sie darin. Allah hat ihm (damit) ja bereits eine schöne Versorgung gewährt.",""
5229,65,12,"Allah ist es, Der sieben Himmel erschaffen hat, und von der Erde gleich (viel). Der Befehl (Allahs) kommt wahrhaftig zwischen ihnen herab, damit ihr wisst, dass Allah zu allem die Macht hat und dass Allah ja alles mit Seinem Wissen umfasst.",""
5230,66,1,"O Prophet, warum verbietest du, was Allah dir erlaubt hat, indem du danach trachtest, die Zufriedenheit deiner Gattinnen zu erlangen? Und Allah ist allvergebend und barmherzig.",""
5231,66,2,"Allah hat ja bereits für euch festgelegt, womit eure Eide zu lösen sind. Und Allah ist euer Schutzherr, und Er ist der Allwissende und der Allweise.",""
5232,66,3,"Und (gedenket,) als der Prophet einer seiner Gattinnen eine Mitteilung im Geheimen anvertraute; (und) als sie sie dann kundtat und Allah es ihm offen darlegte, gab er (ihr) einen Teil davon bekannt und überging einen (anderen) Teil. Als er es ihr dann kundtat, sagte sie: „Wer hat dir das kundgetan?“ Er sagte: „Kundgetan hat (es) mir der Allwissende und der Allkundige.“",""
5233,66,4,"Wenn ihr beide(n Frauen) euch in Reue Allah zuwendet, so werden eure Herzen sich ja (der Aufrichtigkeit) zuneigen. Und wenn ihr beide einander gegen ihn (also den Propheten) beisteht, so ist Allah fürwahr sein Schutzherr; und Jibril, die Rechtschaffenen von den Gläubigen und die Engel werden darüber hinaus Beistand (für ihn) sein.",""
5234,66,5,"Vielleicht wird sein Herr ihm, wenn er sich von euch (allen) scheidet, zum Tausch (andere) Gattinnen geben, (die) besser (sind) als ihr: (nämlich) muslimische, gläubige, demütig ergebene, in Reue umkehrende, (Allah) dienende und umherziehende, früher verheiratete (Frauen) oder Jungfrauen.",""
5235,66,6,"O die ihr glaubt, bewahrt euch selbst und (auch) eure Angehörigen vor einem Feuer, dessen Brennstoff Menschen und Steine sind, über das hartherzige, strenge Engel (gesetzt) sind, die sich Allah nicht widersetzen in dem, was Er ihnen befiehlt, sondern (alles) tun, was ihnen angeordnet wird.",""
5236,66,7,"O die ihr ungläubig seid, entschuldigt euch heute nicht. Euch wird ja nur das vergolten, was ihr zu tun pflegtet.",""
5237,66,8,"O die ihr glaubt, wendet euch in Reue Allah zu; vielleicht wird euer Herr euch eure schlechten Taten tilgen und euch in Gärten eingehen lassen, unter den Bächen fließen, am Tag, an dem Allah den Propheten und diejenigen, die mit ihm geglaubt haben, nicht in Schande stürzen wird. Ihr Licht eilt ihnen voraus und (ebenso) zu ihrer Rechten. Sie werden sagen: „Unser Herr, vollende für uns unser Licht und vergib uns. Wahrlich, Du hast zu allem die Macht.“",""
5238,66,9,"O Prophet, mühe dich gegen die Ungläubigen und die Heuchler ab und sei hart gegen sie. Und ihr Zufluchtsort wird die Hölle sein - (und) wie schlimm ist dieser Ausgang!",""
5239,66,10,"Allah hat als Gleichnis für diejenigen angeführt, die ungläubig sind, (nämlich) das von der Frau Nuhs und der Frau Luts. Sie beide unterstanden zwei rechtschaffenen (Dienern) von Unseren Dienern, doch handelten sie verräterisch ihnen gegenüber, und so haben ihnen diese vor Allah nichts genützt. Und es wurde gesagt: „Geht beide ins (Höllen)feuer ein mit denjenigen, die hineingehen.“",""
5240,66,11,"Und Allah hat als Gleichnis für diejenigen angeführt, die glauben, (nämlich) das von der Frau Fir'auns, als sie sagte: „Mein Herr, baue mir bei Dir ein Haus im (Paradies)garten, und errette mich von Fir'aun und seinen Taten, und errette mich von dem Volk der Ungerechten.“",""
5241,66,12,"Und (auch ein Gleichnis von) Maryam, der Tochter 'Imrans, die ihre Scham unter Schutz stellte, worauf Wir in sie von Unserem Geist einhauchten. Und sie hielt die Worte ihres Herrn und Seine Bücher für wahr und gehörte zu den (Allah) demütig Ergebenen.",""
5242,67,1,"Segensreich ist Derjenige, in Dessen Hand die Herrschaft ist, und Er hat zu allem die Macht.",""
5243,67,2,"(Er ist es,) Der den Tod und das Leben erschaffen hat, damit Er euch prüfe, wer von euch die besten Taten begeht. Und Er ist der Allmächtige und der Allvergebende.",""
5244,67,3,"(Er ist es,) Der sieben Himmel in Schichten (übereinander) erschaffen hat. Du kannst in der Schöpfung des Allerbarmers keine Ungesetzmäßigkeit sehen. So wende den Blick zurück: Siehst du irgendwelche Risse?",""
5245,67,4,"Hierauf wende den Blick wiederholt zurück. Der Blick wird zu dir erfolglos und ermüdet zurückkehren.",""
5246,67,5,"Und Wir haben ja bereits den untersten Himmel mit Lampen geschmückt und haben sie zu Wurfgeschossen gegen die Satane gemacht. Und Wir haben für sie die Strafe der Feuerglut bereitet.",""
5247,67,6,"Und für diejenigen, die ihren Herrn verleugnen, wird es die Strafe der Hölle geben - und wie schlimm ist dieser Ausgang!",""
5248,67,7,"Wenn sie in sie hineingeworfen werden, hören sie von ihr stoßweises Aufheulen, während sie brodelt.",""
5249,67,8,"Beinahe würde sie vor Grimm platzen. Jedes Mal, wenn eine Schar hineingeworfen wird, fragen sie ihre Wärter: „Ist zu euch denn kein Warner gekommen?“",""
5250,67,9,"Sie werden sagen: „Doch, zu uns kam bereits ein Warner; aber wir haben (ihn) der Lüge bezichtigt und gesagt: ,Allah hat nichts hinabgesandt; ihr befindet euch nur in großem Irrtum.‘“",""
5251,67,10,"Und sie werden sagen: „Hätten wir (doch) nur gehört und begriffen, wären wir (nun) nicht unter den Insassen der Feuerglut.“",""
5252,67,11,"So werden sie ihre Sünde bekennen. Also weit weg mit den Insassen der Feuerglut!",""
5253,67,12,"Wahrlich, diejenigen, die ihren Herrn im Verborgenen fürchten, für sie wird es Vergebung und großen Lohn geben.",""
5254,67,13,"Und haltet euer Wort geheim oder äußert ihn laut vernehmbar; wahrlich, Er weiß über das Innerste der Brüste Bescheid.",""
5255,67,14,"Sollte denn Derjenige, Der erschaffen hat, nicht Bescheid wissen, wobei Er der Feinfühlige und der Allkundige ist?!",""
5256,67,15,"Er ist es, Der euch die Erde fügsam gemacht hat. So geht auf ihrem Rücken einher und esst von Seiner Versorgung. Und zu Ihm wird die Auferstehung sein.",""
5257,67,16,"Denkt ihr in Sicherheit davor zu sein, dass Wer im (bzw. über dem) Himmel ist, die Erde mit euch versinken lässt, sodass sie sich dann hin und her bewegt?",""
5258,67,17,"Oder denkt ihr euch in Sicherheit davor, dass Wer im Himmel (bzw. über dem) ist, gegen euch einen Sturm von Steinchen sendet? Dann werdet ihr (noch) erfahren, wie Meine Warnung ist.",""
5259,67,18,"Und bereits diejenigen, die vor ihnen waren, haben ja (die Gesandten) der Lüge bezichtigt. Wie war da Meine Missbilligung!",""
5260,67,19,"Haben sie denn nicht die Vögel über ihnen gesehen, wie sie ihre Flügel ausgebreitet halten und einziehen? Nur der Allerbarmer hält sie. Wahrlich, Er ist über alles sehend.",""
5261,67,20,"Oder wer ist denn dieser, der euch eine Heerschar wäre, die euch unterstützen (sollte) außer dem Allerbarmer? Die Ungläubigen befinden sich ja nur im Trug.",""
5262,67,21,"Oder wer ist denn dieser, der euch versorgen (sollte), wenn Er Seine Versorgung zurückhält? Vielmehr fahren sie aber weiter in Auflehnung und Abneigung.",""
5263,67,22,"Ist denn jemand, der auf sein Gesicht gestürzt einhergeht, eher rechtgeleitet, oder jemand, der aufrecht auf einem geraden Weg einhergeht?",""
5264,67,23,"Sag: „Er ist es, Der euch hat entstehen lassen und euch Gehör, Augenlicht und Herzen gemacht hat. Wie wenig ihr dankbar seid!“",""
5265,67,24,"Sag: „Er ist es, Der euch auf der Erde hat verstreuen lassen, und zu Ihm werdet ihr versammelt werden.“",""
5266,67,25,"Und sie sagen: „Wann wird dieses Versprechen eintreten, wenn ihr Wahrhaftige seid?“",""
5267,67,26,"Sag: „Das Wissen darüber ist ja bei Allah, und ich bin nur ein deutlicher Warner.“",""
5268,67,27,"Doch wenn sie es nahe (bei sich) sehen, dann werden die Gesichter derjenigen, die ungläubig sind, böse betroffen sein. Und es wird gesagt werden: „Das ist das, was ihr stets zu verlangen pflegtet.“",""
5269,67,28,"Sag: „Was meint ihr, wenn Allah mich und wer mit mir ist, vernichten oder uns Barmherzigkeit erweisen sollte, wer wird dann den Ungläubigen Schutz vor schmerzhafter Strafe gewähren?“",""
5270,67,29,"Sag: „Er ist der Allerbarmer. Wir glauben an Ihn, und auf Ihn verlassen wir uns. So werdet ihr (noch) erfahren, wer sich in deutlichem Irrtum befindet.“",""
5271,67,30,"Sag: „Was meint ihr, wenn euer Wasser versickert sein sollte, wer sollte euch dann (reichlich) hervorquellendes Wasser bringen?“",""
5272,68,1,"Nun. Beim Schreibrohr und dem, was sie (in Zeilen) niederschreiben.",""
5273,68,2,"Du bist durch die Gunstgabe deines Herrn ja kein Besessener.",""
5274,68,3,"Und es wird für dich ja fürwahr Lohn geben, der nicht aufhört.",""
5275,68,4,"Und wahrlich, du bist ja von gewaltiger Wesensart.",""
5276,68,5,"So wirst du sehen, und (auch) sie werden sehen,",""
5277,68,6,"wer von euch (durch Besessenheit) der Heimgesuchte ist.",""
5278,68,7,"Wahrlich, dein Herr ist wissender darüber, wer von Seinem Weg abirrt, und Er ist wissender über die Rechtgeleiteten.",""
5279,68,8,"So gehorche nicht den Leugnern (der Botschaft).",""
5280,68,9,"Sie möchten gern, dass du schmeichelst, sodass (auch) sie schmeicheln (können).",""
5281,68,10,"Und gehorche keinem verächtlichen Schwörer,",""
5282,68,11,"Stichler und Verbreiter von Verleumdungen,",""
5283,68,12,"Verweigerer des Guten, der Übertretungen begeht und ein Sünder ist,",""
5284,68,13,"einem von grobem Benehmen, (und) dazu einem Eindringling",""
5285,68,14,"(nur deshalb), weil er über Besitz und Söhne verfügt.",""
5286,68,15,"Wenn ihm Unsere Zeichen verlesen werden, sagt er: „(Es sind) Fabeln der Früheren.“",""
5287,68,16,"Wir werden ihn mit einem Merkmal auf der Nase kennzeichnen.",""
5288,68,17,"Wir haben sie ja geprüft, wie Wir die Besitzer des Gartens prüften, als sie schworen, sie würden ihn bei Tagesanbruch abpflücken,",""
5289,68,18,"und (bei ihrem Schwur) keine Ausnahme machten.",""
5290,68,19,"Da ging darin bei Nacht eine verheerende Strafe von deinem Herrn umher, während sie schliefen,",""
5291,68,20,"und so war er dann am Morgen wie abgepflückt.",""
5292,68,21,"Da riefen sie am Morgen einander zu:",""
5293,68,22,"„Geht in der Morgenfrühe zu eurem Ackerfeld hinaus, wenn ihr (die Saat) ernten wollt.“",""
5294,68,23,"Da zogen sie los und flüsterten dabei einander zu:",""
5295,68,24,"„In ihn (also den Garten) soll heute ja kein Bedürftiger zu euch eintreten.“",""
5296,68,25,"Und sie gingen hinaus in der Morgenfrühe, (und waren) zum Verwehren (der Bedürftigen) bereit.",""
5297,68,26,"Als sie ihn aber dann (verbrannt) sahen, sagten sie: „Wir sind ja fürwahr Geirrte gewesen.",""
5298,68,27,"Vielmehr sind wir jetzt diejenigen, denen (die Ernte) vorenthalten wurde.“",""
5299,68,28,"Der Mittlere (also der Vernünftigste) unter ihnen sagte: „Habe ich denn nicht zu euch gesagt: ,Würdet ihr doch (ausnehmen und Allah) lobpreisen!‘“",""
5300,68,29,"Sie sagten: „Gepriesen sei unser Herr! Wahrlich, wir waren Ungerechte.“",""
5301,68,30,"Da wandten sich die einen den anderen zu, sich gegenseitig tadelnd.",""
5302,68,31,"Sie sagten: „O wehe uns! Wir waren fürwahr Übertretende (in Bezug auf die Bedürftigen).",""
5303,68,32,"Vielleicht wird unser Herr uns einen besseren (Garten) zum Tausch für diesen geben! Wahrlich, wir begehren unseren Herrn (hinsichtlich Seiner Vergebung).“",""
5304,68,33,"Auf diese Weise ist die Strafe; aber die Strafe des Jenseits ist gewiss größer, wenn sie nur wüssten!",""
5305,68,34,"Wahrlich, für die Gottesfürchtigen wird es bei ihrem Herrn die Gärten der Wonne geben.",""
5306,68,35,"Sollen Wir etwa die Muslime den (ungläubigen) Übeltätern gleichstellen?",""
5307,68,36,"Was ist mit euch? Wie urteilt ihr?",""
5308,68,37,"Oder habt ihr ein Buch, worin ihr leset,",""
5309,68,38,"ihr sollt darin ja fürwahr das haben, was ihr euch auswählt.",""
5310,68,39,"Oder habt ihr von Uns verbindliche Eide, bindend bis zum Tag der Auferstehung, dass ihr ja das bekommt, was ihr urteilt?",""
5311,68,40,"Frage sie, wer von ihnen dafür Bürge ist (, sie würden im Jenseits das bekommen, was die Muslime auch bekommen).",""
5312,68,41,"Oder haben sie (etwa) Teilhaber? So sollen sie doch ihre Teilhaber herbeibringen, wenn sie Wahrhaftige sind.",""
5313,68,42,"Am Tag, da (Allah S)ein(en) Unterschenkel entblößt und sie zur Niederwerfung aufgerufen werden, dies aber nicht können.",""
5314,68,43,"Demütig sind ihre Blicke und Erniedrigung bedeckt sie. Dabei waren sie doch bereits aufgefordert worden, sich (anbetend) niederzuwerfen, als sie (noch) wohlbehalten waren.",""
5315,68,44,"So lasse Mich (allein) mit denjenigen, die diese Aussage für Lüge erklären; Wir werden sie stufenweise (dem Verderben) näherbringen, von wo sie nicht wissen.",""
5316,68,45,"Und Ich gewähre ihnen Aufschub. Wahrlich, Meine List ist fest.",""
5317,68,46,"Oder verlangst du (etwa) von ihnen einen Lohn, sodass sie mit Schulden belastet wären?",""
5318,68,47,"Oder besitzen sie (das Wissen über) das Verborgene, sodass sie (es) aufschreiben (können)?",""
5319,68,48,"So sei geduldig in Bezug auf das Urteil deines Herrn. Und sei nicht wie der Gefährte des (großen) Fisches, als er (Allah bittend) anrief, während er von Kummer erfüllt war.",""
5320,68,49,"Hätte ihn nicht eine Gunstgabe von seinem Herrn rechtzeitig erreicht, wäre er sicherlich auf das kahle Land geworfen worden und er wäre hierbei zu tadeln.",""
5321,68,50,"Doch sein Herr erwählte ihn aus und machte ihn zu einem der Rechtschaffenen.",""
5322,68,51,"Und diejenigen, die ungläubig sind, möchten dich mit ihren Blicken ja beinahe ins Straucheln bringen, wenn sie die Ermahnung hören. Und sie sagen: „Wahrlich, er ist ja ein Besessener.“",""
5323,68,52,"Und er (also der Quran) ist nur eine Ermahnung für die Weltenbewohner.",""
5324,69,1,"Die fälligwerdende (Stunde),",""
5325,69,2,"was ist die fälligwerdende (Stunde)?",""
5326,69,3,"Und was lässt dich wissen, was die fälligwerdende (Stunde) ist?",""
5327,69,4,"Die Thamud und die 'Ad erklärten die verhängnisvolle (Stunde) für Lüge.",""
5328,69,5,"Was nun die Thamud angeht, so wurden sie durch den entsetzlichen (Schall) vernichtet.",""
5329,69,6,"Und was die 'Ad angeht, so wurden sie durch einen heftig wehenden eiskalten Wind vernichtet,",""
5330,69,7,"den Er entscheidende sieben Nächte und acht Tage fortgesetzt gegen sie einsetzte. Da hättest du in ihnen die Leute (auf dem Boden) niedergestreckt sehen können, als wären sie Stämme hohler Palmen.",""
5331,69,8,"Siehst du denn etwas von ihnen übriggeblieben?",""
5332,69,9,"Und Fir'aun und wer vor ihm war und die umgestürzten Städte (des Volkes Luts) kamen mit (frevlerischem) Vergehen.",""
5333,69,10,"So widersetzten sie sich den Gesandten ihres Herrn. Da ergriff Er sie mit stärker werdendem Griff.",""
5334,69,11,"Wahrlich, als das Wasser das Maß überschritt, trugen ja Wir euch auf dem fahrenden (Schiff Arche),",""
5335,69,12,"um es für euch zu einer Erinnerung zu machen, und damit es von einem jeden aufnahmefähigen Ohr aufgenommen wird.",""
5336,69,13,"Wenn dann ins Horn ein (einziges) Mal geblasen wird",""
5337,69,14,"und Erde und Berge (empor)gehoben und dann beide mit einem einzigen Schlag (zu Teilchen) eingeebnet werden,",""
5338,69,15,"an jenem Tag dann trifft (die Stunde) ein, die eintreffen wird,",""
5339,69,16,"und der Himmel spaltet sich, sodass er an jenem Tag brüchig wird,",""
5340,69,17,"und die Engel (befinden sich) an seinen Seiten. Und den Thron deines Herrn werden über ihnen an jenem Tag acht (nahestehende Engel) tragen.",""
5341,69,18,"An jenem Tag werdet ihr (Allah) vorgeführt; nichts von euch wird verborgen bleiben.",""
5342,69,19,"Was nun denjenigen angeht, dem dann sein Buch in seine Rechte gegeben wird, so wird er sagen: „Ihr da, lest mein Buch.",""
5343,69,20,"Ich dachte ja (mit Überzeugung), dass ich meiner Abrechnung begegnen werde.“",""
5344,69,21,"So wird er sich in einem zufriedenen Leben befinden",""
5345,69,22,"und in einem hohen Garten,",""
5346,69,23,"dessen Früchte (stets) leicht erreichbar sind.",""
5347,69,24,"„Esst und trinkt als wohlbekömmlich für das, was ihr zuvor in den vergangenen Tagen getan habt.“",""
5348,69,25,"Was aber denjenigen angeht, dem sein Buch in seine Linke gegeben wird, so wird er sagen: „O wäre mir doch mein Buch nicht gegeben worden!",""
5349,69,26,"Und wüsste ich nicht, was meine Abrechnung ist!",""
5350,69,27,"O wäre dies(er Tod) doch nur das Ende (meines Lebens)!",""
5351,69,28,"Nicht genützt hat mir mein Besitz.",""
5352,69,29,"Fortgegangen ist von mir meine Macht(fülle).“",""
5353,69,30,"(Es wird dann gesagt:) „Nehmt ihn (o ihr Engel) und fesselt ihn dann.",""
5354,69,31,"Hierauf setzt ihn dem Höllenbrand aus.",""
5355,69,32,"Hierauf steckt ihn in eine Kette, deren Länge siebzig Ellen ist.",""
5356,69,33,"Er pflegte ja nicht an Allah, den Allgewaltigen, zu glauben",""
5357,69,34,"und nicht zur Speisung des Bedürftigen anzuspornen.",""
5358,69,35,"So hat er hier heute keinen warmherzigen Freund",""
5359,69,36,"und auch keine Speise, außer Eiter (der Höllenbewohner),",""
5360,69,37,"die nur diejenigen essen, die Verfehlungen begangen haben.“",""
5361,69,38,"Nein! Ich schwöre bei dem, was ihr erblickt,",""
5362,69,39,"und dem, was ihr nicht erblickt.",""
5363,69,40,"Wahrlich, das sind ja die Worte eines edlen Gesandten,",""
5364,69,41,"und nicht die Worte eines Dichters. Wie wenig ihr doch glaubt!",""
5365,69,42,"Und es sind auch nicht die Worte eines Wahrsagers. Wie wenig ihr doch bedenkt!",""
5366,69,43,"(Er ist) eine Hinabsendung vom Herrn der Weltenbewohner.",""
5367,69,44,"Und hätte er sich gegen Uns einige Aussprüche selbst ausgedacht,",""
5368,69,45,"hätten Wir ihn fürwahr an der Rechten gefasst",""
5369,69,46,"und ihm hierauf gewiss die Herzader durchschnitten,",""
5370,69,47,"und niemand von euch hätte (Uns) dann von ihm abhalten können.",""
5371,69,48,"Und wahrlich, er ist ja eine Erinnerung für die Gottesfürchtigen.",""
5372,69,49,"Und Wir wissen ja, dass es unter euch Leugner gibt.",""
5373,69,50,"Und wahrlich, er ist ja (ein Grund zur) Kummer für die Ungläubigen.",""
5374,69,51,"Und wahrlich, er ist ja die reine Gewissheit.",""
5375,69,52,"So preise den Namen deines allgewaltigen Herrn.",""
5376,70,1,"Es fragte ein Fragesteller nach einer Strafe, die hereinbrechen wird",""
5377,70,2,"für die Ungläubigen, (einer Strafe,) die niemand abwehren kann;",""
5378,70,3,"von Allah, dem Besitzer der Aufstiegswege (der Himmel).",""
5379,70,4,"Es steigen die Engel und der Geist zu Ihm hoch an einem Tag, dessen (Aus)maß fünfzigtausend Jahre ist.",""
5380,70,5,"So sei geduldig in schöner Geduld.",""
5381,70,6,"Wahrlich, sie sehen sie (also die Strafe) weit entfernt,",""
5382,70,7,"Wir aber sehen sie nahe.",""
5383,70,8,"Am Tag, da der Himmel wie geschmolzenes Öl",""
5384,70,9,"und die Berge wie zerflockte gefärbte Wolle sein werden.",""
5385,70,10,"und kein warmherziger Freund seinen Freund (irgendetwas) fragt.",""
5386,70,11,"Sie werden ihren (gegenseitigen) Anblicken ausgesetzt sein. Der Übeltäter hätte es gern, wenn er sich von der Strafe jenes Tages loskaufte mit seinen Söhnen",""
5387,70,12,"und seiner Gefährtin und seinem Bruder",""
5388,70,13,"und seiner Verwandtschaft, die ihn beherbergt hat,",""
5389,70,14,"und allen, die auf der Erde sind. (Er wünscht,) dies möge ihn hierauf retten.",""
5390,70,15,"Keineswegs! Es ist fürwahr ein loderndes Feuer,",""
5391,70,16,"das die Kopfhaut gänzlich abzieht,",""
5392,70,17,"das (den) rufen wird, der den Rücken kehrt und sich abkehrt,",""
5393,70,18,"und (Besitz) aufhäuft und dann (geizend) in Behältern hortet.",""
5394,70,19,"Wahrlich, der Mensch ist als sehr bestrebt erschaffen.",""
5395,70,20,"Wenn ihn (aber) Schlechtes trifft, ist er voller Klage,",""
5396,70,21,"und wenn ihn Gutes trifft, (ist er) ein stetiger Verweigerer,",""
5397,70,22,"außer den Betenden,",""
5398,70,23,"diejenigen, die in ihrem Gebet beharrlich sind",""
5399,70,24,"und die ein festgesetztes Recht an ihrem Besitz (zugestehen)",""
5400,70,25,"dem Fragenden und dem Unbemittelten,",""
5401,70,26,"und die den Tag des Gerichts für wahr halten,",""
5402,70,27,"und diejenigen, die wegen der Strafe ihres Herrn sorgenvoll sind,",""
5403,70,28,"- denn wahrlich, vor der Strafe ihres Herrn (kann) sich niemand sicher glauben -,",""
5404,70,29,"und diejenigen, die ihre Scham hüten,",""
5405,70,30,"außer gegenüber ihren Gattinnen oder was ihre rechte Hand (an Sklavinnen) besitzt, so sind sie (hierin) nicht zu tadeln -",""
5406,70,31,"wer aber darüber hinaus (etwas) begehrt, so sind jene die Übertreter -,",""
5407,70,32,"und diejenigen, die auf die ihnen anvertrauten Güter und ihre Verpflichtung achtsam vorgehen,",""
5408,70,33,"und diejenigen, die ihr Zeugnis in Aufrichtigkeit ablegen,",""
5409,70,34,"und diejenigen, die ihr Gebet einhalten.",""
5410,70,35,"Jene werden sich in Gärten befinden und (darin) hochgeehrt.",""
5411,70,36,"Was ist denn mit denjenigen, die ungläubig sind, dass sie hastig auf dich zukommen",""
5412,70,37,"(von) rechts und links, in Gruppen aufgeteilt?",""
5413,70,38,"Begehrt (etwa) jedermann von ihnen, in einen Garten der Wonne eingelassen zu werden?",""
5414,70,39,"Keineswegs! Wir haben sie ja aus dem erschaffen, was sie wissen.",""
5415,70,40,"Nein! Ich schwöre beim Herrn des Ostens und des Westens, Wir sind wahrlich dazu imstande,",""
5416,70,41,"dass Wir sie durch bessere (Allah ergebene Diener) als sie austauschen. Und niemand kann Uns zuvorkommen.",""
5417,70,42,"So lasse sie nur schweifende Gespräche führen und ihr Spiel treiben, bis sie ihrem Tag begegnen, der ihnen angedroht ist.",""
5418,70,43,"dem Tag, da sie aus den Gräbern hastig herauskommen werden, als würden sie eilend zu einem aufgerichteten Opferstein laufen.",""
5419,70,44,"Demütig sind ihre Blicke und Erniedrigung bedeckt sie. Dies ist der Tag, der ihnen immer wieder angedroht wurde.",""
5420,71,1,"Wir sandten ja Nuh zu seinem Volk (und sagten): „Warne dein Volk, bevor schmerzhafte Strafe über sie kommt.“",""
5421,71,2,"Er sagte: „O mein Volk, ich bin euch ja ein deutlicher Warner,",""
5422,71,3,"dass ihr Allah dienen sollt und Ihn fürchtet und mir gehorcht.",""
5423,71,4,"Er wird euch (dann etwas) von euren Sünden vergeben und euch auf eine festgesetzte Frist zurückstellen. Wahrlich, die Frist Allahs, wenn sie kommt, kann nicht zurückgestellt werden, wenn ihr nur wüsstet!“",""
5424,71,5,"Er sagte: „Mein Herr, ich habe mein Volk bei Nacht und bei Tag aufgerufen.",""
5425,71,6,"Doch mein Rufen hat sie nur in ihrer Flucht bestärkt.",""
5426,71,7,"Und wahrlich, jedes Mal, wenn ich sie aufrief, damit Du ihnen vergibst, steckten sie ihre Finger in ihre Ohren, hüllten sich in ihre Gewänder, verharrten (im Irrtum) und verhielten sich sehr hochmütig.",""
5427,71,8,"Hierauf richtete ich an sie den Ruf dann öffentlich.",""
5428,71,9,"Hierauf sprach ich zu ihnen offen und (auch) ganz im Geheimen.",""
5429,71,10,"So sagte ich: ‚Bittet euren Herrn um Vergebung - Er ist ja allvergebend -,",""
5430,71,11,"Er wird den Regen auf euch in Fülle (herab)senden",""
5431,71,12,"und euch mit Besitz und Söhnen unterstützen und für euch Gärten machen und für euch Flüsse machen.",""
5432,71,13,"Was ist mit euch, dass ihr nicht die Gewaltigkeit Allahs (fürchtend) erwartet,",""
5433,71,14,"wo Er euch doch in Entwicklungsabschnitten erschaffen hat?",""
5434,71,15,"Habt ihr denn nicht gesehen, wie Allah sieben Himmel in Schichten (übereinander) erschaffen hat,",""
5435,71,16,"den Mond darin zu einem Licht gemacht und die Sonne zu einem Leuchtkörper gemacht hat?",""
5436,71,17,"Und Allah hat euch aus der Erde heranwachsen lassen wie eine Pflanzung.",""
5437,71,18,"Hierauf wird Er euch in sie zurückbringen und euch (wieder aus ihr) hervorbringen in (neuer) Geburt.",""
5438,71,19,"Und Allah hat die Erde für euch zu einer ausgebreiteten Unterlage gemacht,",""
5439,71,20,"sodass ihr auf ihr dahinziehen könnt – auf Wegen als breiten Durchgängen.‘“",""
5440,71,21,"Nuh sagte: „Mein Herr, sie haben sich mir ja widersetzt und sind jemandem gefolgt, dem sein Besitz und seine Kinder nur den Verlust gemehrt haben.",""
5441,71,22,"Und sie haben ungeheure Ränke geschmiedet.",""
5442,71,23,"Und sie sagten: ‚Verlasst ja nicht eure Gottheiten; verlasst ja nicht Wadd, noch Suwa', noch Yaghut, Ya'uq und Nasr.‘",""
5443,71,24,"Und sie haben ja viele in die Irre geführt. So lasse die Ungerechten nur noch tiefer in die Irre gehen.“",""
5444,71,25,"Wegen ihrer Verfehlungen wurden sie ertränkt und dann in ein (Höllen)feuer hineingebracht. So fanden sie für sich außer Allah keinen Unterstützer.",""
5445,71,26,"Und Nuh sagte: „Mein Herr, lasse auf der Erde von den Ungläubigen nicht einen einzigen umhergehenden Bewohner.",""
5446,71,27,"Denn wahrlich, wenn Du sie (leben) lässt, führen sie Deine Diener in die Irre und werden nur sittenlose und sehr hartnäckige Ungläubige zeugen.",""
5447,71,28,"Mein Herr, vergib mir und meinen Eltern und demjenigen, der als Gläubiger mein Haus betritt, und den gläubigen Männern und den gläubigen Frauen. Und stürze die Ungerechten nur noch tiefer in Vernichtung.“",""
5448,72,1,"Sag: „Mir ist (als Offenbarung) eingegeben worden, dass eine kleinere Schar unter den Jinn zuhörte.“ Sie sagten: „Wahrlich, wir haben einen beeindruckenden Quran gehört,",""
5449,72,2,"der zur Besonnenheit leitet; so haben wir an ihn geglaubt, und wir werden unserem Herrn niemanden beigesellen.",""
5450,72,3,"Und erhaben ist die Gewaltigkeit unseres Herrn. Er hat sich weder eine Gefährtin noch ein Kind genommen.",""
5451,72,4,"Und es pflegte der (unwissende) Tor (Iblis) unter uns eine (lügnerische) Abwegigkeit gegen Allah zu sagen.",""
5452,72,5,"Und wir dachten (wirklich), dass weder die Menschen noch die Jinn jemals eine Lüge gegen Allah sagen würden.",""
