"Translation Info:
#---------------------------
5110,58,6,"วันที่อัลลอฮ์จะทรงให้พวกเขาทั้งหมดฟื้นคืนชีพขึ้นมา แล้วพระองค์จะทรงแจ้งให้พวกเขาทราบถึงสิ่งที่พวกเขาปฏิบัติไว้ อัลลอฮ์ทรงประเมินมันไว้อย่างครบถ้วน แต่พวกเขาลืมมัน และอัลลอฮ์ทรงเป็นพยานต่อทุกสิ่ง",""
5111,58,7,"เจ้าไม่เห็นดอกหรือว่า อัลลอฮ์ทรงรอบรู้สิ่งที่อยู่ในชั้นฟ้าทั้งหลาย และสิ่งที่อยู่ในแผ่นดิน การซุบซิบกันในสามคนจะไม่เกิดขึ้น เว้นแต่พระองค์จะทรงเป็นที่สี่ของพวกเขา และมันจะไม่เกิดขึ้นในห้าคน เว้นแต่พระองค์ทรงเป็นที่หกของพวกเขา และมันจะไม่เกิดขึ้นน้อยกว่านั้น และจะไม่เกิดขึ้นมากกว่านั้น เว้นแต่พระองค์จะทรงอยู่ร่วมกับพวกเขา ไม่ว่าพวกเขาจะอยู่ในแห่งหนใด แล้วพระองค์ก็จะทรงแจ้งพวกเขาให้ทราบในวันกิยามะฮ์ ถึงสิ่งที่พวกเขาได้ปฏิบัติไว้ (ในโลกดุนยา) แท้จริงอัลลอฮ์เป็นผู้ทรงรอบรู้ในทุกสิ่ง",""
5112,58,8,"เจ้าไม่เห็นดอกหรือว่า บรรดาผู้ที่ถูกห้ามจากการซุบซิบ แล้วพวกเขาก็กลับไปกระทำในสิ่งที่พวกเขาได้ถูกห้ามเอาไว้ และพวกเขาซุบซิบนินทากันในการทำบาปและการเป็นศัตรูและการฝ่าฝืนท่านเราะซูล และเมื่อพวกเขามาหาเจ้า พวกเขาจะกล่าวทักทายไม่เหมือนกับที่อัลลอฮ์ทรงกล่าวทักทายด้วยคำพูดนั้น และพวกเขากล่าวในหมู่พวกเขาว่า ทำไมอัลลอฮ์จึงไม่ทรงลงโทษเราตามที่เราได้กล่าวทักทาย (มุฮัมหมัด) นรกก็เป็นการพอเพียงแก่พวกเขาแล้ว พวกเขาจะถูกเผาไหม้ในนั้น มันเป็นทางกลับที่ชั่วร้ายยิ่ง",""
5113,58,9,"โอ้บรรดาผู้ศรัทธาเอ๋ย เมื่อพวกเจ้าซุบซิบต่อกัน ก็อย่าได้ซุบซิบกันด้วยการทำบาปและการเป็นศัตรู และการฝ่าฝืนท่านเราะซูล แต่จงซุบซิบกันเพื่อการทำความดี และการยำเกรง พวกเจ้าจงยำเกรงอัลลอฮ์ ผู้ซึ่งพวกเจ้าจะถูกรวบรวมให้กลับไปหาพระองค์",""
5114,58,10,"แท้จริงการซุบซิบนินทากันนั้นเป็นการงานของชัยฏอน เพื่อมันจะก่อความเสียใจให้แก่บรรดาผู้ศรัทธา แต่มันจะไม่ให้ร้ายแต่อย่างใดแก่พวกเขา เว้นแต่ด้วยอนุมัติของอัลลอฮ์ และเฉพาะอัลลอฮ์เท่านั้นบรรดาผู้ศรัทธาต้องมอบความไว้วางใจ",""
5115,58,11,"โอ้บรรดาผู้ศรัทธาเอ๋ย เมื่อได้มีเสียงกล่าวแก่พวกเจ้าว่า จงหลีกที่ให้ในที่ชุมนุม พวกเจ้าก็จงหลีกที่ให้เขา เพราะอัลลอฮ์จะทรงให้ที่กว้างขวางแก่พวกเจ้า (ในวันกิยามะฮ์) และเมื่อมีเสียงกล่าวว่าจงลุกขึ้นยืนจากที่ชุมนุมนั้น พวกเจ้าก็จงลุกขึ้นยืน เพราะอัลลอฮ์จะทรงยกย่องเทอดเกียรติแก่บรรดาผู้ศรัทธาในหมู่พวกเจ้า และบรรดาผู้ได้รับความรู้หลายชั้น และอัลลอฮ์ทรงรอบรู้ยิ่งในสิ่งที่พวกเจ้ากระทำ",""
5116,58,12,"โอ้บรรดาผู้ศรัทธาเอ๋ย เมื่อพวกเจ้าจะปรึกษาหารือท่านเราะซูลเป็นการส่วนตัว (เป็นการลับ) พวกเจ้าจงบริจาคทานก่อนการปรึกษาหารือของพวกเจ้า นั่นเป็นการกระทำที่ดีสำหรับพวกเจ้า และเป็นการทำจิตใจให้ผ่องแผ้ว หากพวกเจ้าไม่สามารถหามาได้ แท้จริงอัลลอฮ์เป็นผู้ทรงอภัย ผู้ทรงเมตตาเสมอ",""
5117,58,13,"พวกเจ้ากลัวต่อการบริจาคทานก่อนหน้าการปรึกษาหารือเป็นการส่วนตัวของพวกเจ้ากระนั้นหรือ หากพวกเจ้ามิได้กระทำเช่นนั้น อัลลอฮ์ก็ได้ทรงอภัยโทษให้แก่พวกเจ้าแล้ว ดังนั้นพวกเจ้าจงดำรงไว้ซึ่งการละหมาดและบริจาคซะกาต และจงเชื่อฟังภักดีต่ออัลลอฮ์และเราะซูลของพระองค์ และอัลลอฮ์ทรงรอบรู้ยิ่งในสิ่งที่พวกเจ้ากระทำ",""
5118,58,14,"เจ้ามิเห็นดอกหรือบรรดาผู้ที่เป็นมิตรกับชนกลุ่มหนึ่งซึ่งอัลลอฮ์ทรงกริ้วพวกเขา พวกเขา (มุนาฟิกีน) มิได้เป็นพวกของพวกเจ้า และมิได้เป็นพวกของพวกเขา (ยะฮูด) และพวกเขาสาบานในเรื่องโกหกทั้งนั้น ทั้งๆ ที่พวกเขารู้ดีอยู่แล้ว",""
5119,58,15,"อัลลอฮ์ทรงเตรียมการลงโทษอย่างสาหัสไว้ให้แก่พวกเขาแล้ว แท้จริงพวกเขานั้น สิ่งที่พวกเขากระทำไปมันชั่วช้าจริงๆ",""
5120,58,16,"พวกเขาได้ยึดถือเอาการสาบานของพวกเขาเป็นโล่ป้องกัน แล้วพวกเขาก็ขัดขวางผู้คนให้ออกจากทางของอัลลอฮ์ ดังนั้นสำหรับพวกเขาจะได้รับการลงโทษอย่างน่าอดสู",""
5121,58,17,"แท้จริงบรรดาผู้ปฏิเสธศรัทธานั้นทรัพย์สินและลูกๆ ของพวกเขาจะไม่อำนวยประโยชน์ให้พวกเขารอดพ้นจากการลงโทษของอัลลอฮ์ได้แต่อย่างใดเลย และชนเหล่านี้แหละคือชาวนรก โดยที่พวกเขาจะอยู่ในนรกนั้นตลอดกาล",""
5122,58,18,"วันที่อัลลอฮ์จะทรงให้พวกเขาฟื้นคืนชีพขึ้นมาทั้งหมด แล้วพวกเขาก็จะสาบานต่อพระองค์ดังเช่นที่พวกเขาสาบานต่อพวกเจ้า และพวกเขาคิดว่า แท้จริงพวกเขาอยู่บนสิ่งหนึ่งแห่งความจริงแล้ว พึงทราบเถิด แท้จริงพวกเขาเป็นผู้โกหก",""
5123,58,19,"ชัยฏอนมารร้ายได้เข้าไปครอบงำพวกเขาเสียแล้ว มันจึงทำให้พวกเขาลืมการรำลึกถึงอัลลอฮ์ ชนเหล่านั้น คือบรรดาพรรคพวกของชัยฏอน พึงทราบเถิดว่า แท้จริงพรรคพวกของชัยฏอนนั้น พวกเขาเป็นผู้ขาดทุน",""
5124,58,20,"แท้จริงบรรดาผู้ฝ่าฝืนอัลลอฮ์ และเราะซูลของพระองค์ ชนเหล่านั้นอยู่ในหมู่ผู้อัปยศอดสู",""
5125,58,21,"อัลลอฮ์ทรงกำหนดไว้ว่า แน่นอนข้าและเราะซูลของข้าจะมีชัยชนะเหนือกว่า แท้จริงอัลลอฮ์นั้นเป็นผู้ทรงพลัง ผู้ทรงอำนาจ",""
5126,58,22,"เจ้าจะไม่พบหมู่ชนใดที่พวกเขาศรัทธาต่ออัลลอฮ์ และวันปรโลก รักใคร่ชอบพอผู้ที่ต่อต้านอัลลอฮ์ และเราะซูลของพระองค์ ถึงแม้ว่าพวกเขาจะเป็นพ่อของพวกเขา หรือลูกหลานของพวกเขา หรือพี่น้องของพวกเขา หรือเครือญาติของพวกเขาก็ตาม ชนเหล่านั้นอัลลอฮ์ได้ทรงบันทึกการศรัทธาไว้ในจิตใจของพวกเขา และได้ทรงเสริมพวกเขาให้มีพลังมากขึ้นด้วยการสนับสนุนของพระองค์ และจะทรงให้พวกเขาได้เข้าสวนสวรรค์หลากหลาย มีแม่น้ำหลายสายไหลผ่าน ณ เบื้องล่างของสวนสวรรค์ โดยเป็นผู้พำนักอยู่ในนั้นตลอดกาล อัลลอฮ์ทรงโปรดปรานต่อพวกเขา และพวกเขาก็ยินดีปรีดาต่อพระองค์ ชนเหล่านั้นคือพรรคของอัลลอฮ์ พึงรู้เถิดว่า แท้จริงพรรคของอัลลอฮ์นั้น พวกเขาเป็นผู้ประสบความสำเร็จ",""
5127,59,1,"สิ่งที่อยู่ในชั้นฟ้าทั้งหลาย และสิ่งที่อยู่ในแผ่นดินต่างแซ่ซ้องสดุดีแด่อัลลอฮ์ และพระองค์เป็นผู้ทรงทรงอำนาจ ผู้ทรงปรีชาญาณ",""
5128,59,2,"พระองค์เป็นผู้ทรงให้บรรดาผู้ปฏิเสธศรัทธาในหมู่ชาวคัมภีร์ ออกจากบ้านเรือนของพวกเขาเป็นครั้งแรกของการถูกไล่ออกเป็นกลุ่มๆ พวกเจ้ามิได้คาดคิดกันเลยว่า พวกเขาจะออกไป (ในสภาพเช่นนั้น) และพวกเขาคิดว่า แท้จริงป้อมปราการของพวกเขานั้นจะป้องกันพวกเขาให้รอดพ้นจากการลงโทษของอัลลอฮ์ได้ แต่การลงโทษของอัลลอฮ์ได้มีมายังพวกเขาโดยมิได้คาดคิดมาก่อนเลย และพระองค์ทรงทำให้ความหวาดกลัวเกิดขึ้นในจิตใจของพวกเขา โดยพวกเขาได้ทำลายบ้านเรือนของพวกเขาด้วยน้ำมือของพวกเขาเอง และด้วยน้ำมือของบรรดาบรรดาผู้ศรัทธา ดังนั้นพวกเจ้าจงยึดถือเป็นบทเรียนเถิด โอ้ บรรดาผู้มีวิสัยทัศน์ (ผู้มีสติปัญญาทั้งหลาย)",""
5129,59,3,"และหากมิใช่เพราะอัลลอฮ์ได้ทรงกำหนดการเนรเทศแก่พวกเขาแล้ว แน่นอนพระองค์จะทรงลงโทษพวกเขาในโลกนี้ และสำหรับพวกเขาในปรโลกนั้นก็คือการลงโทษด้วยนรก",""
5130,59,4,"ทั้งนี้ก็เพราะว่า พวกเขาต่อต้านอัลลอฮ์และเราะซูลของพระองค์ และผู้ใดต่อต้านอัลลอฮ์ แท้จริงอัลลอฮ์เป็นผู้ทรงเข้มงวดในการลงโทษ",""
5131,59,5,"การที่พวกเจ้าโค่นต้นอินทผลัมหรือปล่อยให้มันยืนไว้บนรากของมันนั้น เนื่องด้วยอนุมัติของอัลลอฮ์ และเพื่อพระองค์จะทำให้บรรดาผู้ฝ่าฝืนได้รับความอัปยศ",""
5132,59,6,"และสิ่งใดที่อัลลอฮ์ทรงให้เราะซูลของพระองค์ยึดมาได้จากพวกเขา (ชาวยิว) พวกเจ้ามิได้เหน็ดเหนื่อยด้วยการขี่ม้าหรือขี่อูฐออกไป แต่อัลลอฮ์ทรงให้บรรดาเราะซูลของพระองค์มีอำนาจเหนือผู้ที่พระองค์ทรงประสงค์ และอัลลอฮ์เป็นผู้ทรงอานุภาพเหนือทุกสิ่ง",""
5133,59,7,"และสิ่งใดที่อัลลอฮ์ทรงให้เราะซูลของพระองค์ยึดมาได้จากชาวเมืองนั้น สิ่งนั้นย่อมเป็นสิทธิของอัลลอฮ์และเราะซูล และญาติสนิท และเด็กกำพร้า และผู้ขัดสนและผู้เดินทาง เพื่อมันจะมิได้หมุนเวียนอยู่ในระหว่างผู้มั่งมีของพวกเจ้าเท่านั้น และอันใดที่เราะซูลได้นำมายังพวกเจ้าก็จงยึดเอาไว้ และอันใดที่เจ้าได้ห้ามพวกเจ้าก็จงละเว้นเสีย พวกเจ้าจงยำเกรงอัลลอฮ์เถิด แท้จริงอัลลอฮ์เป็นผู้ทรงเข้มงวดในการลงโทษ",""
5134,59,8,"(สิ่งที่ยึดมาได้จากพวกยะฮูด) เป็นของบรรดาผู้อพยพที่ขัดสน ซึ่งถูกขับไล่ออกจากบ้านเกิดเมืองนอนของพวกเขาและทอดทิ้งทรัพย์สินของพวกเขา เพื่อแสวงหาความโปรดปรานจากอัลลอฮ์ และความยินดีของพระองค์ และช่วยเหลืออัลลอฮ์และเราะซูลของพระองค์ ชนเหล่านั้นพวกเขาคือผู้สัตย์จริง",""
5135,59,9,"และบรรดาผู้ที่ได้ตั้งหลักแหล่งอยู่ที่นครมะดีนะฮ์ (ชาวอันศอร) และพวกเขาศรัทธาก่อนหน้า การอพยพของพวกเขา (ชาวมุฮาญิรีน) พวกเขารักใคร่ผู้ที่อพยพมายังพวกเขา และจะไม่พบความต้องการหรือความอิจฉาอยู่ในทรวงอกของพวกเขาในสิ่งที่ได้ถูกประทานให้ และให้สิทธิผู้อื่นก่อนตัวของพวกเขาเอง ถึงแม้ว่าพวกเขายังมีความต้องการอยู่มากก็ตาม และผู้ใดปกป้องการตระหนี่ที่อยู่ในตัวของเขา ชนเหล่านั้นพวกเขาเป็นผู้ประสบความสำเร็จ",""
5136,59,10,"และบรรดาผู้ที่มาหลังจากพวกเขา โดยพวกเขากล่าวว่า ข้าแต่พระผู้อภิบาลของเราโปรดอภัยให้แก่เราและพี่น้องของเราผู้ซึ่งได้ศรัทธาก่อนหน้าเรา และขอพระองค์อย่าได้ให้มีการเคียดแค้นเกิดขึ้นในหัวใจของเราต่อบรรดาผู้ศรัทธา ข้าแต่พระผู้อภิบาลของเรา แท้จริงพระองค์ท่านเป็นผู้ทรงเอ็นดู ผู้ทรงปรานีเสมอ",""
5137,59,11,"เจ้ามิเห็นดอกหรือว่า บรรดาผู้กลับกลอกกล่าวแก่พี่น้องของพวกเขาที่ปฏิเสธศรัทธาในหมู่ชาวคัมภีร์ (อะฮ์ลุลกิตาบ) ว่า หากพวกท่านถูกไล่ออก แน่นอน เราก็จะออกไปพร้อมกับพวกท่านด้วย และเราจะไม่เชื่อฟังผู้ใดเป็นอันขาดเกี่ยวกับพวกท่าน และหากพวกท่านถูกโจมตี แน่นอน เราจะช่วยเหลือพวกท่าน และอัลลอฮ์ทรงเป็นพยานว่า แท้จริงพวกเขาเป็นผู้กล่าวเท็จ",""
5138,59,12,"หากพวกเขาถูกขับไล่ออกไป บรรดาผู้กลับกลอกเหล่านั้นก็จะไม่ออกไปพร้อมกับพวกเขา และถ้าพวกเขาถูกโจมตี บรรดาผู้กลับกลอกก็จะไม่ช่วยเหลือพวกเขา (ยะฮูดบะนีนะฎีร) และหากบรรดาผู้กลับกลอกช่วยเหลือพวกเขา แน่นอน บรรดาผู้กลับกลอกก็จะหนีห่างออกไป พวกเขาก็จะไม่ได้รับความช่วยเหลือ",""
5139,59,13,"แน่นอน พวกเจ้านั้นเป็นที่หวาดเกรงในทรวงอกของพวกเขา ยิ่งกว่าที่พวกเขามีต่ออัลลอฮ์ ทั้งนี้ก็เพราะว่าพวกเขาเป็นหมู่ชนที่ไม่เข้าใจ",""
5140,59,14,"พวกเขาทั้งหมดจะไม่ต่อสู้กับพวกเจ้า เว้นแต่ในเมืองที่มีป้อมปราการ หรือจากเบื้องหลังของกำแพง การเป็นศัตรูระหว่างพวกเขากันเองนั้นรุนแรงยิ่งนัก เจ้าเข้าใจว่าพวกเขารวมกันเป็นปึกแผ่น แต่ (ความจริงแล้ว) จิตใจของพวกเขาแตกแยกกัน ทั้งนี้ก็เพราะว่าพวกเขาเป็นหมู่ชนที่ไม่ใช้สติปัญญาใคร่ครวญ",""
5141,59,15,"อุปมาพวกเขา อุปมัยดั่งบรรดา (พวกยิว) ก่อนหน้าพวกเขาเพียงเล็กน้อย ซึ่งพวกเขาได้ลิ้มรสผลร้ายแห่งการงานของพวกเขาเอง และพวกเขาได้รับการลงโทษอันเจ็บปวด",""
5142,59,16,"ประหนึ่งเช่นชัยฏอนเมื่อมันกล่าวแก่มนุษย์ว่า จงปฏิเสธศรัทธาเถิด ครั้นเมื่อเขาได้ปฏิเสธศรัทธาแล้ว มันจะกล่าวว่า แท้จริงฉันขอปลีกตัวออกจากท่าน แท้จริงฉันกลัวอัลลอฮ์ พระผู้อภิบาลแห่งสากลโลก",""
5143,59,17,"ดังนั้นบั้นปลายของพวกเขาทั้งสองคือ พวกเขาทั้งสองจะอยู่ในนรกเป็นผู้พำนักอยู่ในนั้นตลอดกาล และนั่นคือ การตอบแทนของบรรดาผู้อธรรม",""
5144,59,18,"โอ้บรรดาผู้ศรัทธาเอ๋ย พวกเจ้าจงยำเกรงอัลลอฮ์เถิด และทุกชีวิตจงพิจารณาดูว่าอะไรบ้างที่ตนได้เตรียมไว้สำหรับวันพรุ่งนี้ (วันกิยามะฮ์) และจงยำเกรงอัลลอฮ์เถิด แท้จริงอัลลอฮ์นั้นทรงรู้ดียิ่งในสิ่งที่พวกเจ้ากระทำ",""
5145,59,19,"และพวกเจ้าอย่าได้เป็นเช่นบรรดาผู้ที่ลืมอัลลอฮ์ มิฉะนั้นอัลลอฮ์จะทรงทำให้พวกเขาลืมตัวของพวกเขาเอง ชนเหล่านั้นพวกเขาเป็นผู้ฝ่าฝืน",""
5146,59,20,"บรรดาชาวนรกกับบรรดาชาวสวนสวรรค์นั้นไม่เหมือนกันดอก บรรดาชาวสวนสวรรค์พวกเขาเป็นผู้ได้รับความสำเร็จ",""
5147,59,21,"หากเราประทานอัลกุรอานนี้ลงบนภูเขาลูกหนึ่ง แน่นอนเจ้าก็จะเห็นมันสิโรราบแตกแยกออกเป็นเสี่ยง ๆ เนื่องเพราะความกลัวต่ออัลลอฮ์ และอุทาหรณ์เหล่านั้นเราได้ยกมันมาเปรียบเทียบสำหรับมนุษย์ เพื่อพวกเขาจะได้พิจารณาใคร่ครวญ",""
5148,59,22,"พระองค์คืออัลลอฮ์ ซึ่งไม่มีพระเจ้าอื่นใดนอกจากพระองค์เท่านั้น ผู้ทรงรอบรู้สิ่งเร้นลับและสิ่งเปิดเผย พระองค์คือผู้ทรงกรุณาปรานี ผู้ทรงเมตตาเสมอ",""
5149,59,23,"พระองค์คืออัลลอฮ์ ซึ่งไม่มีพระเจ้าอื่นใด (ที่ถูกเคารพภักดีโดยเที่ยงแท้) นอกจากพระองค์ ผู้ทรงมีอํานาจสูงสุด ผู้ทรงบริสุทธิ์ ผู้ทรงสมบูรณ์แบบ (ปราศจากข้อบกพร่อง) ผู้ทรงประทานความสันติสุข ผู้ทรงพิทักษ์รักษาความปลอดภัย ผู้ทรงมีอํานาจยิ่ง ผู้ทรงปราบให้เรียบร้อย ผู้ทรงความยิ่งใหญ่ มหาบริสุทธิ์แด่อัลลอฮ์จากทุกสิ่งที่พวกเขาตั้งภาคีต่อพระองค์",""
5150,59,24,"พระองค์คืออัลลอฮ์ ผู้ทรงสร้าง ผู้ทรงให้บังเกิด ผู้ทรงทำให้เป็นรูปร่าง สำหรับพระองค์คือพระนามทั้งหลายอันสวยงามไพเราะ สิ่งที่อยู่ในชั้นฟ้าทั้งหลายและแผ่นดินต่างแซ่ซ้องสดุดีพระองค์ และพระองค์เป็นผู้ทรงอำนาจ ผู้ทรงปรีชาญาณ",""
5151,60,1,"โอ้บรรดาผู้ศรัทธาเอ๋ย พวกเจ้าอย่าได้คบศัตรูของข้าและศัตรูของพวกเจ้าเป็นมิตร โดยให้ความรักใคร่แก่พวกเขา และทั้งๆ ที่พวกเขาปฏิเสธศรัทธาต่อสิ่งที่มีมายังพวกเจ้า คือสัจธรรม พวกเขาขับไล่เราะซูล และโดยเฉพาะพวกเจ้า เนื่องเพราะพวกเจ้าศรัทธาต่ออัลลอฮ์ พระเจ้าของพวกเจ้า หากพวกเจ้าได้เคยออกไปต่อสู้ในแนวทางของข้า และแสวงหาความพึงพอพระทัยของข้า (ดังนั้น พวกเจ้าอย่าได้คบพวกปฏิเสธศรัทธาเป็นมิตรอื่นจากข้า) โดยซ่อนความรักใคร่แก่พวกเขาอย่างลับๆ และข้ารู้ดียิ่งในสิ่งที่พวกเจ้าปิดบัง และสิ่งที่พวกเจ้าเปิดเผย และผู้ใดในหมู่พวกเจ้ากระทำเช่นนั้น แน่นอน เขาได้หลงจากทางอันเที่ยงธรรม",""
5152,60,2,"หากพวกเขามีสถานะดีกว่าพวกเจ้า พวกเขาก็จะแสดงตัวเป็นศัตรูกับพวกเจ้า และจะยื่นมือของพวกเขาไปยังพวกเจ้า (ทำร้าย) และลิ้นของพวกเขาจะกล่าวร้ายสาปแช่ง และพวกเขาใคร่ที่จะให้พวกเจ้าเป็นพวกปฏิเสธศรัทธา",""
5153,60,3,"ความสัมพันธ์ทางเครือญาติของพวกเจ้า และลูกหลานของพวกเจ้าจะไม่อำนวยประโยชน์อันใดแก่พวกเจ้าโดยสิ้นเชิง ในวันกิยามะฮ์พระองค์จะทรงตัดสินระหว่างพวกเจ้า และอัลลอฮ์ทรงเห็นในสิ่งที่พวกเจ้ากระทำ",""
5154,60,4,"แน่นอนได้มีแบบอย่างอันดีงามสำหรับพวกเจ้าแล้วใน (ตัว) อิบรอฮีม และบรรดา (ผู้ศรัทธา) ที่อยู่ร่วมกับเขา เมื่อพวกเขากล่าวแก่หมู่ชนของพวกเขาว่า แท้จริงพวกเราขอปลีกตัวจากพวกท่านและสิ่งที่พวกท่านเคารพบูชาอื่นจากอัลลอฮ์ เราขอปฏิเสธศรัทธาต่อ (ศาสนาของ) พวกท่าน และการเป็นศัตรูและการเกลียดชังระหว่างพวกเรากับพวกท่านได้ปรากฏขึ้นแล้ว (และจะคงอยู่) ตลอดไปจนกว่าพวกท่านจะศรัทธาต่ออัลลอฮ์องค์เดียว นอกจากคำกล่าวของอิบรอฮีมแก่บิดาของเขา (ที่ว่า)แน่นอนฉันจะขออภัยโทษให้แก่ท่านทั้งๆ ที่ฉันไม่มีอำนาจอันใดจะช่วยท่าน (ให้พ้นจากการลงโทษ) จากอัลลอฮ์ได้ ข้าแต่พระผู้อภิบาลของเรา แด่พระองค์ท่าน เราขอมอบหมายและยังพระองค์ท่านเท่านั้น เราขอลุแก่โทษ และยังพระองค์ท่านเท่านั้นคือการกลับไป",""
5155,60,5,"ข้าแต่พระผู้อภิบาลของเรา ขอพระองค์ทรงอย่าให้เราเป็นที่ทดสอบของบรรดาผู้ปฏิเสธศรัทธา ขอพระองค์ทรงโปรดอภัยให้แก่เรา ข้าแต่พระผู้อภิบาลของเรา แท้จริงพระองค์ท่านเป็นผู้ทรงอำนาจ ผู้ทรงปรีชาญาณ",""
5156,60,6,"โดยแน่นอน ได้มีแบบอย่างอันดีงามในพวกเขาสำหรับพวกเจ้าแล้ว แก่ผู้ที่หวังใน (การตอบแทนของ) อัลลอฮ์และวันสุดท้าย และผู้ใดผินหลังให้ (การศรัทธา) ดังนั้น แท้จริงอัลลอฮ์คือ ผู้ทรงมั่งมี ผู้ทรงได้รับการสรรเสริญ",""
5157,60,7,"บางทีอัลลอฮ์จะทรงทำให้เกิดความรักใคร่ระหว่างพวกเจ้ากับบรรดาผู้ที่พวกเจ้าถือเป็นศัตรูในหมู่พวกเขา และอัลลอฮ์เป็นผู้ทรงเดชานุภาพ และอัลลอฮ์เป็นผู้ทรงอภัย ผู้ทรงปรานีเสมอ",""
5158,60,8,"อัลลอฮ์มิได้ทรงห้ามพวกเจ้าในการทำความดีและให้ความยุติธรรมแก่บรรดาผู้ที่มิได้ต่อต้านพวกเจ้าในเรื่องศาสนา และพวกเขามิได้ขับไล่พวกเจ้าออกจากบ้านเรือนของพวกเจ้า แท้จริงอัลลอฮ์ทรงรักผู้มีความยุติธรรม",""
5159,60,9,"แต่ว่าอัลลอฮ์ทรงห้ามพวกเจ้าเกี่ยวกับบรรดาผู้ที่ต่อต้านพวกเจ้าในเรื่องศาสนา และขับไล่พวกเจ้าออกจากบ้านเรือนของพวกเจ้า และช่วยเหลือให้ขับไล่พวกเจ้าในการที่พวกเจ้าจะผูกมิตรกับพวกเขาและผู้ใดผูกมิตรกับพวกเขา ชนเหล่านั้นพวกเขาเป็นผู้อธรรม",""
5160,60,10,"โอ้บรรดาผู้ศรัทธาเอ๋ย เมื่อบรรดาหญิงผู้ศรัทธาเป็นผู้ลี้ภัยมาหาพวกเจ้า ก็จงสอบสวนพวกนาง อัลลอฮ์ทรงรู้ดียิ่งในการศรัทธาของพวกนาง ครั้นเมื่อพวกเจ้ารู้ว่าพวกนางเป็นผู้ศรัทธา ก็อย่าได้ส่งพวกนางกลับไปยังพวกปฏิเสธศรัทธา พวกนางมิได้เป็นที่อนุมัติแก่พวกเขา และพวกเขาก็มิได้เป็นที่อนุมัติแก่พวกนาง และจงจ่ายคืนให้พวกเขา (สามีเดิมที่เป็นกาเฟร) สิ่งที่พวกเขาได้จ่ายไป (มะฮัร) และไม่เป็นบาปอันใดแก่พวกเจ้าที่จะแต่งงานกับพวกนาง เมื่อพวกเจ้าได้ให้แก่พวกนางซึ่งของหมั้นของพวกนาง และอย่าหน่วงเหนี่ยวพันธะการแต่งงานของบรรดาหญิงผู้ปฏิเสธศรัทธา และจงขอคืนสิ่งที่พวกเจ้าได้ใช้จ่ายไป และให้พวกเขาขอคืนสิ่งที่พวกเขาได้ใช้จ่ายไป นั่นคือข้อตัดสินของอัลลอฮ์ พระองค์ทรงตัดสินในระหว่างพวกเจ้า และอัลลอฮ์เป็นผู้ทรงรอบรู้ ผู้ทรงปรีชาญาณ",""
5161,60,11,"และถ้าคนใดในบรรดาภริยาของพวกเจ้าหนีออกไปสู่พวกปฏิเสธศรัทธาแล้ว ครั้นเมื่อพวกเจ้าสามารถแก้แค้นริบทรัพย์มาได้ ก็จงจ่ายคืนให้แก่บรรดาผู้ที่บรรดาภริยาของพวกเขาหนีไปเท่ากับจำนวนที่พวกเขาได้จ่ายไป และจงยำเกรงอัลลอฮ์ผู้ซึ่งพวกเจ้าเป็นผู้ศรัทธาต่อพระองค์เถิด",""
5162,60,12,"โอ้นบีเอ๋ย เมื่อบรรดาหญิงผู้ศรัทธาได้มาหาเจ้า โดยพวกนาง ให้ปฏิญาณแก่เจ้าว่าพวกนางจะไม่ตั้งภาคีใดๆ ต่ออัลลอฮ์ และจะไม่ขโมย และจะไม่ทำชู้ และจะไม่ฆ่าลูกๆ ของพวกนาง และจะไม่นำมาซึ่งการใส่ร้ายโดยการเสกสรรลูกหลงพ่อให้เป็นลูกของเขา และจะไม่ขัดขืนคำสั่งของเจ้าในเรื่องดีงาม ดังนั้นจงรับการปฏิญาณของพวกนาง และจงขอต่ออัลลอฮ์ให้ทรงอภัยแก่พวกนาง แท้จริงอัลลอฮ์เป็นผู้ทรงอภัย ผู้ทรงปรานีเสมอ",""
5163,60,13,"โอ้บรรดาผู้ศรัทธาเอ๋ย พวกเจ้าอย่าได้คบกับหมู่ชนที่อัลลอฮ์ทรงกริ้วต่อพวกเขาไว้เป็นมิตรสหาย แน่นอนพวกเขาหมดหวังต่อวันปรโลกแล้ว เสมือนกับที่พวกปฏิเสธศรัทธาหมดหวังต่อ (การฟื้นคืนชีพของ) ชาวกุบูร",""
5164,61,1,"สิ่งที่อยู่ในชั้นฟ้าทั้งหลาย และสิ่งที่อยู่ในแผ่นดินต่างแซ่ซ้องสดุดีแด่อัลลอฮ์ และพระองค์เป็นผู้ทรงทรงอำนาจ ผู้ทรงปรีชาญาณ",""
5165,61,2,"โอ้บรรดาผู้ศรัทธาเอ๋ย ทำไมพวกเจ้าจึงกล้าพูดในสิ่งที่พวกเจ้าไม่ปฏิบัติ",""
5166,61,3,"เป็นที่น่าเกลียดยิ่งที่อัลลอฮ์ การที่พวกเจ้าพูดในสิ่งที่พวกเจ้าไม่ปฏิบัติ",""
5167,61,4,"แท้จริงอัลลอฮ์ทรงรักบรรดาผู้ที่ต่อสู้ในทางของพระองค์เป็นแถวเดียวกัน ประหนึ่งพวกเขาเป็นอาคารอันมั่นคง",""
