"Translation Info:
#---------------------------
3664,35,4,"Și dacă te socotesc pe tine mincinos, au mai fost socotiți mincinoși și alți Trimiși înainte de tine. Și la Allah se întorc lucrurile.",""
3665,35,5,"O, oameni! Făgăduința lui Allah este Adevăr! Așadar, să nu vă înșele pe voi viața lumească și să nu vă amăgească pe voi, în privința lui Allah, [diavolul] cel amăgitor !",""
3666,35,6,"Cu adevărat, Șeitan este pentru voi un dușman. Țineți-l, așadar, ca pe un dușman! El nu face decât să-i cheme pe susținătorii săi ca să fie oaspeți ai flăcărilor.",""
3667,35,7,"Cei care nu cred, vor avea parte de chin aspru, iar cei care cred și împlinesc fapte bune, vor avea parte de iertare și de mare răsplată.",""
3668,35,8,"Oare acela căruia i se împodobește fapta sa rea, încât o socotește bună, [este la fel cu acela care împlinește fapte bune]? Dar Allah duce în rătăcire pe cine Voiește El și călăuzește pe calea cea bună pe cine Voiește El. Deci nu lăsa să se petreacă sufletul tău în suspine pentru ei! Allah este Bine Știutor a ceea ce săvârșesc ei.",""
3669,35,9,"Allah este Cel care trimite vânturile ce ridică nouri, iar Noi îi conducem către un ținut mort și înviem cu ei Pământul, după ce a fost mort. Astfel va fi și Învierea!",""
3670,35,10,"Cel care voiește onoarea [prin putere], la Allah este toată Onoarea[1]! La El se înalță cuvântul cel bun și El înalță fapta cea bună[2], iar aceia care uneltesc fapte rele, aceia vor avea parte de chin aspru, iar uneltirea acestora nu va izbuti.","[1] A se vedea 4:139
[2] Pentru a fi acceptată de Allah, însemnând că faptele bune sunt o confirmare și o dovadă a ceea ce este spus"
3671,35,11,"Și Allah v-a creat pe voi din țărână, apoi dintr-o picătură, apoi v-a făcut pe voi perechi. Și nicio femeie nu rămâne grea și nici nu naște decât cu Știrea Lui. Și nici unuia din cei care au parte de viață lungă nu i se dă mai mult și nu i se scade din viața lui, fără [ca aceasta să fie înscrisă] într-o Carte. Cu adevărat, acest lucru este pentru Allah ușor.",""
3672,35,12,"Și cele două mări nu sunt la fel; una este bună, dulce, plăcută la băut, iar cealaltă este sărată și amară. Și totuși din fiecare [dintre cele două] mâncați carne proaspătă și scoateți podoabă pe care o purtați. Și tu vezi corăbiile despicând apa pentru ca voi să căutați Îndurarea Sa. Poate că voi veți fi mulțumitori!",""
3673,35,13,"El lasă ca noaptea să intre în zi și lasă ca ziua să intre în noapte. El a supus Soarele și Luna și fiecare deplasându-se către un termen hotărât. Acesta este Allah, Domnul vostru. A Lui este Stăpânirea, iar aceia [idolii] pe care voi îi chemați în locul Lui nu stăpânesc nici cât pielița sâmburelui de curmală.",""
3674,35,14,"Dacă îi chemați, ei nu aud chemarea voastră și chiar dacă ar auzi-o, tot nu v-ar răspunde vouă. Iar în Ziua Învierii, ei vor tăgădui că i-ați făcut asociați [lui Allah]. Și nimeni nu te poate învăța așa cum o face un Khabir [Bineștiutor].",""
3675,35,15,"O, oameni! Voi sunteți sărmani [ aveți nevoie] de Allah, iar Allah este Ghaniyy [Cel Deajuns pentru Sine] [și] Hamid [Cel Vrednic de Laudă].",""
3676,35,16,"Dacă El ar voi, v-ar face să pieriți și ar aduce o creație nouă,",""
3677,35,17,"Căci acest [lucru] nu este greu pentru Allah.",""
3678,35,18,"Și nu va purta niciun suflet povara altuia. Iar dacă un suflet încărcat va chema după ajutor, nimic din povara sa nu va fi purtat [de altcineva], nici dacă ar fi o rudă apropiată. Tu îi previi numai pe cei care au frică de Domnul lor, atunci când ei nu sunt văzuți [de alți oameni], și care împlinesc Rugăciunea [As-Salat]. Iar acela care se curățește nu se curățește decât pentru sine însuși și la Allah este întoarcerea [finală].",""
3679,35,19,"Nu sunt la fel cel orb cu cel care vede,",""
3680,35,20,"Nici întunericul cu lumina,",""
3681,35,21,"Nici umbra cu dogoarea[3].","[3] A Soarelui sau a unui vânt dogoritor"
3682,35,22,"Și nu sunt la fel cei vii cu cei morți. Allah face să audă pe cine Voiește El, pe când tu nu-i poți face să audă pe cei din morminte[4].","[4] Cele patru comparații date de Allah în Versetele 19-22 sunt cele ale unui credincios și al unui necredincios, diferite tipuri de necredință și credința (adevărată), Paradisul și Iadul și cei receptivi la călăuzire și cei nereceptivi"
3683,35,23,"Tu [Mohammed] nu ești decât un prevenitor.",""
3684,35,24,"Cu adevărat, Noi te-am trimis cu Adevărul, ca binevestitor și prevenitor, și nu este comunitate care să nu fi avut un prevenitor.",""
3685,35,25,"Și dacă te socotesc pe tine mincinos, [să știi că] și cei de mai înaintea lor i-au socotit mincinoși [pe trimișii lor], în vreme ce Trimișii lor le-au adus semne limpezi, cu Scripturile și cu Cartea cea luminoasă!",""
3686,35,26,"Apoi, Eu i-am apucat pe cei care nu au crezut și cum a fost mustrarea Mea [de teribilă]!",""
3687,35,27,"Oare nu vezi că Allah a făcut să coboare din Cer apă și că Noi am făcut apoi să iasă la iveală roduri cu felurite culori și că în munți sunt dâre albe și roșii, cu felurite culori, și stânci foarte negre?!",""
3688,35,28,"Tot astfel sunt și printre oameni și viețuitoare și vite cu felurite culori. Singurii ce se tem de Allah sunt cei dăruiți cu știință dintre robii Săi. Cu adevărat, Allah este ‘Aziz [Puternic] [și] Ghafur [Iertător].",""
3689,35,29,"Cu adevărat, cei care recită Cartea lui Allah, împlinesc Rugăciunea [As-Salat] și fac milostenii din cele cu care i-am înzestrat, într-ascuns și pe față, vor nădăjdui într-un negoț care nu piere.",""
3690,35,30,"Pentru că El [Allah] o să le dea răsplata lor întreagă și o să mai și sporească din mare Mila Sa. Cu adevărat, El este Ghafur [Iertător] [și] Șakur [Mulțumitor].",""
3691,35,31,"Și ceea ce ți-am revelat noi ție [o, Mohammed] din Carte este Adevărul, întărind ceea ce a fost mai înainte de ea. Allah este Khabir [Bineștiutor] [și] Basir [Limpede Văzător] al robilor Săi.",""
3692,35,32,"Apoi, Noi am dat spre moștenire Cartea acelora pe care i-am ales dintre robii Noștri[5]. Printre ei sunt cei nedrepți cu ei înșiși, printre ei sunt unii care țin măsura și printre ei sunt alții care îi întrec cu faptele lor bune [pe toți ceilalți], cu Voia lui Allah. Aceasta este marea Îndurare.","[5] Cei care l-au urmat pe Profetul Mohammed (pacea și binecuvântarea lui Allah fie asupra sa)"
3693,35,33,"Ei vor intra în grădinile Edenului și vor fi împodobiți în ele cu brățări de aur și mărgăritare, iar straiele lor vor fi din mătase, în ele.",""
3694,35,34,"Ei vor zice: „Laudă lui Allah care a îndepărtat de la noi mâhnirea! Domnul nostru este Ghafur [Iertător] [și] Șakur [Mulțumitor].",""
3695,35,35,"El este Cel care ne lasă pe noi să sălășluim în casa eternă [Paradisul], prin mare Mila Lui, și nu ne va ajunge în ea oboseala și nici nu ne va ajunge în ea neputința”.",""
3696,35,36,"Iar cei care nu au crezut vor avea parte de focul Iadului. [Moartea] nu le este destinată lor pentru ca ei să moară, dar nici nu li se va ușura chinul lor. Astfel îl răsplătim Noi pe fiecare necredincios.",""
3697,35,37,"Și ei vor striga plângând acolo: „Doamne, scoate-ne pe noi[6], căci noi vom săvârși fapte bune, nu așa precum am făcut!” Dar oare nu v-am lăsat Noi să aveți parte de viață lungă pentru ca cel care a vrut să chibzuiască să poată chibzui? Și a venit la voi Prevenitorul. Deci gustați [pedeapsa voastră]! Iar pentru cei nelegiuiți nu este ajutor!","[6] Sensul este „Întoarce-ne pe noi la viața anterioară”"
3698,35,38,"Cu adevărat, Allah este Știutorul celor necunoscute din Ceruri și de pe Pământ. El este Știutorul celor ascunse înlăuntrul piepturilor.",""
3699,35,39,"Allah este Cel care v-a făcut pe voi urmași pe Pământ. Cel care este necredincios, împotriva lui se va întoarce necredința sa. Iar necredința celor necredincioși nu sporește decât mânia Domnului lor și nu le sporește necredința celor necredincioși decât numai pieirea.",""
3700,35,40,"Spune: „Îi vedeți pe asociații voștri[7] pe care voi îi invocați afară de Allah? Arătați-mi ce au creat ei pe Pământ? Sau au ei vreo parte în crearea Cerurilor? Sau lor le-am dat Noi vreo carte pe care ei să o [cunoască bine] și să o aducă ca evidență? [Nicidecum!] Dar nu-și făgăduiesc cei nelegiuiți unii altora decât numai înșelăciune.”[8]","[7] Înțeles drept „Spune-mi despre...”
[8] Spunându-le celor care îi urmează că așa numitele zeități vor mijloci pentru ei la Allah"
3701,35,41,"Cu adevărat, Allah ține Cerurile și Pământul ca să nu se prăbușească. Iar dacă s-ar prăbuși, nimeni, după El, nu le-ar mai putea ține! El este Halim [Răbdător] [și] Ghafur [Iertător].",""
3702,35,42,"Ei au făcut [mai înainte] jurăminte puternice, pe Allah, că de le va veni un prevenitor ei vor fi mai bine călăuziți decât orice altă comunitate [anterioară]. Dar când le-a venit lor un prevenitor [Mohammed], venirea lui nu a făcut decât să le sporească nesuferirea și mai mult,",""
3703,35,43,"Semețindu-se pe pământ și prin viclenia celui șiret. Însă viclenia perfidă nu cuprinde decât neamul ei. Și oare așteaptă ei [altceva] decât rânduiala [soarta] popoarelor vechi? Dar nu vei găsi nicicând înlocuire pentru rânduiala lui Allah și nu vei găsi niciodată schimbare[9] în rânduiala lui Allah[10]!","[9] Sau pedepsirea altora în locul lor.
[10] În pedepsirea de către El a celor care îi neagă pe Profeți"
3704,35,44,"Oare n-au purces ei prin lume și nu au văzut care a fost sfârșitul celor de dinaintea lor, deși au fost mai puternici decât ei?! Și nimic din Ceruri și de pe Pământ nu poate să scape de pedeapsa lui Allah. Cu adevărat, El este 'Alim [Atoateștiutor] [și] Qadir [Atotputernic].",""
3705,35,45,"Iar dacă Allah i-ar pedepsi pe oameni pentru ceea ce au dobândit, n-ar mai lăsa pe fața lui [a Pământului] nicio vietate. Însă El îi păsuiește până la un termen hotărât și când va sosi termenul lor, atunci Allah va fi cu robii Săi Basir [Binevăzător].",""
3706,36,1,"Ya-Sin[1].","[1] A se vedea 2:1"
3707,36,2,"[Jur] pe Coranul plin de Înțelepciune[2],","[2] A se vedea 10:1"
3708,36,3,"Cu adevărat tu [Mohammed] ești [unul] dintre Trimiși",""
3709,36,4,"Pe un drum drept!",""
3710,36,5,"[Aceasta este] revelația lui Al-’Aziz [Celui Atotputernic] [și] Ar-Rahim [Îndurător],",""
3711,36,6,"Pentru ca să previi un popor, ai cărui părinți nu au fost preveniți, iar ei sunt nebăgători de seamă.",""
3712,36,7,"Cuvântul [porunca] s-a adeverit deja pentru cei mai mulți dintre ei, dar ei nu vor crede.",""
3713,36,8,"Cu adevărat, Noi am pus lanțuri pe gâturile lor și ele sunt până la bărbii, iar capetele lor sunt înălțate.",""
3714,36,9,"Și Noi am pus o stavilă dinaintea lor și o stavilă în urma lor și astfel le-am acoperit lor ochii și iată că ei nu mai văd.",""
3715,36,10,"Și le este totuna de-i previi ori nu-i previi, căci ei nu cred.",""
3716,36,11,"Tu îl previi numai pe cel care urmează Îndemnarea și se teme de Ar-Rahman [Cel Milostiv] în taină. Binevestește-i lui iertare și răsplată generoasă!",""
3717,36,12,"Cu adevărat, doar Noi îi înviem pe cei morți și scriem ceea ce au făcut ei mai înainte, ca și ceea ce au lăsat în urmele lor, și toate lucrurile le-am enumerat într-o carte limpede.",""
3718,36,13,"Și dă-le lor drept pildă pe locuitorii cetății, când au venit la ei Trimișii.",""
3719,36,14,"Când am trimis la ei doi [Mesageri], dar i-au socotit pe ei mincinoși. Atunci i-am întărit și cu un al treilea și au zis ei: „Cu adevărat, noi suntem Trimiși la voi!”",""
3720,36,15,"Dar ei le-au răspuns: „Voi nu sunteți decât niște oameni ca și noi. Cel Milostiv [Ar-Rahman] nu a făcut să coboare nimic, iar voi nu faceți decât să mințiți!”",""
3721,36,16,"Însă [Trimișii le-]au zis: „Domnul nostru știe că noi suntem Trimiși la voi,",""
3722,36,17,"Iar noi nu suntem datori decât cu transmiterea limpede [a mesajului nostru]”.",""
3723,36,18,"Ei [oamenii] au spus: „Cu adevărat, noi vedem un semn [prevestitor de] rău în voi. Dacă nu încetați, noi vă vom ucide cu pietre și vă va ajunge o pedeapsă dureroasă de la noi!”",""
3724,36,19,"Le-au răspuns: „Semnul prevestitor [soarta] de rău să fie cu voi! Când ați fost preveniți [ați prevestit semnul rău]?... Ba nu, voi sunteți un popor care întrece măsura!…”",""
3725,36,20,"Și de la capătul cetății a venit un bărbat, alergând, și a spus: „O, neam al meu, urmați-i pe Trimiși!",""
3726,36,21,"Urmați-i pe cei care nu cer răsplată și care sunt pe drumul cel bun!",""
3727,36,22,"De ce să nu-L ador eu pe Cel care m-a creat pe mine? Și la Care veți fi voi întorși!",""
3728,36,23,"Să iau eu alți zei în locul Lui? [Pe când] Dacă Ar-Rahman [Cel Milostiv] va voi să-mi facă mie un rău, nu-mi va fi de niciun folos mijlocirea lor și ei nu mă vor putea salva.",""
3729,36,24,"Cu adevărat, eu aș fi într-o rătăcire învederată.",""
3730,36,25,"Cu adevărat, eu cred în Domnul vostru, deci ascultați de mine.”",""
3731,36,26,"Și i se spune lui: „Intră în Rai!”[3] Iar el răspunde: “O, de ar ști poporul meu","[3] O trecere rapidă către Viața de Apoi sugerează că omul a fost omorât în mod violent de necredincioși și a fost considerat martir pentru cauza lui Allah"
3732,36,27,"Că Domnul meu m-a iertat și m-a așezat pe mine între cei cinstiți!”",""
3733,36,28,"Și Noi nu am făcut să coboare asupra poporului său, în urma lui, vreo armată din Cer, căci nu a fost necesar [acest lucru].",""
3734,36,29,"Nu a fost decât un singur strigăt[4] și iată-i pe ei stinși, fără viață.","[4] De la Gavriil sau un strigăt din Cer"
3735,36,30,"Vai, pentru robii [Mei]! Nu vine la ei niciun Trimis fără ca ei să-l batjocorească!",""
3736,36,31,"Nu au văzut ei câte neamuri am nimicit Noi înaintea lor? [Și nu au văzut ei că ele] nu se vor mai întoarce niciodată la ei[5]?!","[5] La cei care trăiesc în prezent în această lume"
3737,36,32,"Dar fiecare, toți la un loc vor fi aduși [înaintea] Noastră!",""
3738,36,33,"Și un semn pentru ei este Pământul cel mort, pe care Noi îl aducem la viață și scoatem din el grâne, din care ei mănâncă.",""
3739,36,34,"Și Noi facem pe el grădini de palmieri și vii și facem să țâșnească din el izvoare.",""
3740,36,35,"Pentru ca ei să mănânce din roadele Sale și din ceea ce au făcut mâinile lor. Oare ei nu vor fi mulțumitori?",""
3741,36,36,"Mărire Celui care le-a creat pe toate perechi, din ceea ce face Pământul să crească și din ei înșiși și din cele pe care ei nu le cunosc!",""
3742,36,37,"Și un semn pentru ei este și noaptea! Noi tragem din ea ziua și iată-i pe ei în întuneric,",""
3743,36,38,"Iar Soarele aleargă către un sălaș al lui. Aceasta este rânduiala lui Al-’Aziz [Celui Atotputernic] [și] lui Al-’Alim [Atoateștiutor]!",""
3744,36,39,"Iar pentru Lună am orânduit Noi faze, până ce ea devine ca un ciorchine bătrân de palmier.",""
3745,36,40,"Nici Soarele nu se cuvine să ajungă Luna, nici noaptea nu poate să o ia înaintea zilei și toate plutesc pe orbite [proprii].",""
3746,36,41,"Și un [alt] semn pentru ei este acela că Noi i-am purtat pe descendenții[6] lor într-o corabie încărcată","[6] Însemnând „descendenți” sau „urmași”, făcându-se referire la descendenții lui Noe care au fost salvați de potop"
3747,36,42,"Și le-am făcut lor altele asemenea ei, pe care ei se suie",""
3748,36,43,"Și de am Voi Noi, i-am îneca pe ei și ei nu ar avea niciun ajutor [ca să audă țipetele lor] și nici n-ar fi ei mântuiți,",""
3749,36,44,"Decât prin Îndurarea Noastră [îi lăsăm să mai trăiască] și să se bucure pentru un timp.",""
3750,36,45,"Și dacă li se spune lor: „Fiți cu frică de ceea ce a fost înaintea voastră și de ceea ce este în urma voastră[7], poate că [astfel] vi se va arăta vouă îndurare!” [ei se semețesc].","[7] De păcate sau de această viață sau de Viața de Apoi"
3751,36,46,"Și nu le vine lor niciun semn dintre semnele Domnului lor fără ca ei să nu se îndepărteze de el.",""
3752,36,47,"Și dacă li se spune lor: „Dăruiți din cele cu care Allah v-a înzestrat pe voi!”, aceia care nu cred grăiesc către aceia care cred: „Să-l hrănim noi pe cel pe care l-ar hrăni Allah, dacă ar Voi? Voi nu sunteți decât într-o rătăcire vădită!”",""
3753,36,48,"Și ei zic: „Și când se va împlini această amenințare, dacă voi spuneți adevărul?”",""
3754,36,49,"Ei nu au a aștepta decât un singur strigăt[8], care-i va apuca pe ei, în vreme ce ei se vor certa.","[8] Primul strigăt din Trâmbiță ce va omorî toate creaturile vii fără nicio avertizare"
3755,36,50,"Și ei nu vor putea nici să facă vreo îndemnare, nici să se întoarcă la familiile lor.",""
3756,36,51,"Și se va sufla în Trâmbiță[9] și iată-i pe ei grăbindu-se din morminte către Domnul lor","[9] Pentru a doua oară, însemnând Învierea"
3757,36,52,"Și ei vor spune: „Vai nouă! Cine ne-a sculat pe noi din culcușul nostru?” [Răspunsul va fi:] „Aceasta este ceea ce a făgăduit Ar-Rahman [Cel Milostiv], iar Trimișii au spus adevărul.”",""
3758,36,53,"Nu va fi decât un singur strigăt și iată că ei toți vor fi aduși înaintea Noastră.",""
3759,36,54,"Și în Ziua aceea nu va fi niciun suflet nedreptățit întru nimic și nu veți fi răsplătiți decât pentru ceea ce ați făcut.",""
3760,36,55,"Cu adevărat, locuitorii Raiului vor fi în Ziua aceea ocupați, bucurându-se fericiți,",""
3761,36,56,"Ei împreună cu soțiile lor, la umbră, vor fi rezemați pe divanuri,",""
3762,36,57,"Acolo vor avea ei roade și [tot] ceea ce vor cere.",""
3763,36,58,"[Și] „Pace!” Un cuvânt de la un Stăpân Îndurător",""
3764,36,59,"[Și atunci El va spune:] „Iar voi, nelegiuiților, să stați despărțiți [de credincioși] în Ziua aceea!",""
3765,36,60,"Oare nu am făcut Eu legământ cu voi, o, fii ai lui Adam, să nu-l adorați pe Șeitan, căci el vă este vouă dușman învederat,",""
3766,36,61,"Și să Mă adorați pe Mine [pentru că] acesta este drumul drept?!",""
3767,36,62,"El a dus în rătăcire o mare parte dintre voi. Oare voi nu pricepeți?",""
3768,36,63,"Acesta este Iadul care vi s-a promis.",""
3769,36,64,"[Intrați în el și] ardeți astăzi în el, pentru că voi nu ați crezut!”",""
3770,36,65,"În această Zi vom pecetlui gurile lor și ne vor grăi nouă mâinile lor, iar picioarele lor vor face mărturie pentru ceea ce ei au dobândit.",""
3771,36,66,"Și de am fi Voit, am fi stins [orbit] Noi ochii lor și s-ar fi întrecut ei către drum [să-l găsească], dar cum ar mai fi putut ei să vadă?[10]","[10] Allah ar fi putut să îl lase pe om fără mijloace de călăuzire în viața aceste lumi, deși, prin Mila Lui, El nu a făcut astfel"
3772,36,67,"Și de am fi Voit, i-am fi deformat Noi [încremenindu-i] în locurile lor și n-ar mai fi putut ei nici să meargă înainte, și nici înapoi[11].","[11] Allah l-ar fi putut priva pe om de abilitățile care îi pot aduce beneficii, atât în această viață, cât și pentru Viața de Apoi, dar El nu a făcut acest lucru"
3773,36,68,"Și aceluia căruia îi dăruim Noi viață lungă, aceluia îi slăbim Noi înfățișarea[12]. Oare ei nu pricep?","[12] În capacitate fizică și mentală"
3774,36,69,"Și Noi nu l-am învățat pe el [profetul Mohammed] poezia, căci aceasta nu s-ar fi cuvenit pentru el. Aceasta nu este decât îndemnare și un Coran limpede,",""
3775,36,70,"Pentru a-l preveni pe cel care este viu[13] și pentru a se împlini Cuvântul împotriva necredincioșilor.","[13] În inimă și minte (credincioșii)"
3776,36,71,"Oare ei nu văd că Noi le-am făcut lor, printre cele pe care le-au creat mâinile Noastre, vite, cărora ei le sunt stăpâni?",""
3777,36,72,"Și le-am făcut supuse lor și unele dintre ele le servesc pentru călărie, iar de la altele mănâncă",""
3778,36,73,"Și au de la ele [și alte] foloase și băuturi. Oare ei nu vor aduce mulțumire?",""
3779,36,74,"Și ei au luat în locul lui Allah alți zei [falși], în nădejdea că ei vor fi ajutați.",""
3780,36,75,"Dar nu le vor putea fi de niciun ajutor, și [ei înșiși] sunt pentru ei [pentru idoli ca] o oaste pregătită[14].","[14] Protejându-și „zeii”. O altă interpretare este că ei (zeii) vor fi soldați ce vor lupta împotriva lor în Iad."
3781,36,76,"Și să nu te mâhnească vorbele lor! Cu adevărat, Noi Știm atât ceea ce ei țin ascuns, cât și ceea ce ei mărturisesc pe față.",""
3782,36,77,"Oare nu vede omul că Noi l-am creat pe el dintr-o picătură? Și dintr-o dată[15] el Ne este Nouă un dușman învederat.","[15] Atunci când se poate descurca singur"
3783,36,78,"El ne dă Nouă un exemplu[16], uitând de crearea sa și spune: „Cine le mai dă viață oaselor după ce ele sunt putrezite?”","[16] Încercând să hotărască sfârșitul morții"
3784,36,79,"Spune: „Le va da lor viață Acela care le-a creat pe ele prima oară, căci El este Bineștiutor al întregii firi!”",""
3785,36,80,"[El este] Cel care a făcut pentru voi din pomul verde foc și iată că voi de la el aprindeți!”",""
3786,36,81,"Oare Acela care a creat Cerurile și Pământul nu are putința să creeze asemenea lor? Ba da! Și El este Al-Khallaq [Creatorul] Al-’Alim [Atoateștiutor]!",""
3787,36,82,"Și dacă Voiește El un lucru, Porunca Lui este numai să zică „Fii” și el este.",""
3788,36,83,"Laudă Celui în Mâna Căruia se află Stăpânirea tuturor lucrurilor! Și la El veți fi aduși înapoi!",""
3789,37,1,"Pe cei [Îngerii] ce se înșiră în rânduri",""
3790,37,2,"Și pe cei care mână cu îndârjire [Norii]",""
3791,37,3,"Și pe cei care transmit Îndemnarea[1]:","[1] Profeților sau între ei. Allah jură pe aceste trei tipuri de Îngeri ceea ce este menționat în următorul verset"
3792,37,4,"Cu adevărat, Domnul vostru este Unul Singur,",""
3793,37,5,"Stăpânul Cerurilor și al Pământului și al celor dintre ele și Stăpânul răsăriturilor",""
3794,37,6,"Cu adevărat, Noi am împodobit Cerul cel mai apropiat cu podoaba Stelelor",""
3795,37,7,"Care apără împotriva oricărui șeitan răzvrătit.",""
3796,37,8,"Ei nu vor putea să tragă cu urechea la căpeteniile preaînalte și vor fi loviți din toate părțile[2],","[2] De Meteoriți"
3797,37,9,"Pentru a fi alungați. Și ei vor avea parte de chin veșnic,",""
3798,37,10,"În afară de cel care prinde din zbor [câteva cuvinte] și care este urmărit de o stea căzătoare, lucitoare.",""
3799,37,11,"Întreabă-i pe ei [o, Mohammed] „Sunt ei o creație mai puternică decât cei pe care Noi i-am creat [cei din Ceruri ș.a.m.d.]?” Noi i-am făcut [pe oameni] dintr-un lut lipicios.",""
3800,37,12,"Ba nu, tu te miri [de obrăznicia lor], cum ei își bat joc [de tine și de Coran].",""
3801,37,13,"Iar când li se pomenește [Coranul], ei nu iau aminte,",""
3802,37,14,"Iar dacă văd un semn, ei caută numai decât să-și bată joc [de el],",""
3803,37,15,"Și spun: „Aceasta nu este decât vrăjitorie învederată!",""
3804,37,16,"Oare când vom muri și vom fi noi țărână și oseminte, vom mai putea noi să fim înviați?",""
3805,37,17,"Și la fel și primii noștri strămoși?”",""
3806,37,18,"Spune: „Da, și veți fi voi umiliți apoi.”",""
3807,37,19,"Va fi numai un singur strigăt și iată-i pe ei cum privesc,",""
3808,37,20,"Zicând: „Vai nouă! Aceasta este Ziua Judecății!”",""
3809,37,21,"[Li se va spune]: „Aceasta este Ziua Judecății de Apoi, pe care voi ați tăgăduit-o!”",""
3810,37,22,"[Îngerilor li se va porunci:] „Adunați-i pe cei care au fost nedrepți și pe semenii lor, împreună cu cei pe care i-au adorat",""
3811,37,23,"În locul lui Allah și duceți-i pe ei pe drumul Iadului!",""
3812,37,24,"Și opriți-i pe ei, pentru că ei trebuie să fie întrebați!",""
3813,37,25,"[Ei vor fi întrebați:] „Ce e [în neregulă] cu voi? De ce nu vă ajutați voi unii altora?”",""
3814,37,26,"Dar în Ziua aceea vor fi ei supuși",""
3815,37,27,"Și se vor întoarce unul către celălalt și se vor întreba [acuzându-se];",""
3816,37,28,"Vor zice: „Voi ați venit la noi cu dreapta!”[3]","[3] Dintr-o poziție de putere sau de unde noi am fi acceptat adevărul, prevenindu-ne"
3817,37,29,"Dar ei le vor răspunde: „Ba voi nu ați fost credincioși,",""
3818,37,30,"Iar noi nu am avut nicio putere asupra voastră, căci ați fost un popor de nelegiuiți.",""
3819,37,31,"Deci s-a împlinit Cuvântul [hotărârea] Domnului nostru împotriva noastră și [acum] noi gustăm [pedeapsa].",""
3820,37,32,"Și v-am dus pe voi în rătăcire, căci și noi înșine am fost rătăciți.”",""
3821,37,33,"Și în Ziua aceea vor fi ei împreună la pedeapsă.",""
3822,37,34,"Cu adevărat, astfel facem Noi cu nelegiuiții.",""
3823,37,35,"Cu adevărat, când li s-a spus lor „Nu există altă divinitate afară de Allah”, ei s-au semețit,",""
3824,37,36,"Spunând: „Să-i părăsim noi pe zeii noștri pentru un poet nebun?”",""
3825,37,37,"Însă el [profetul Mohammed] a venit cu Adevărul și a adeverit [Mesajele] Trimișilor.",""
3826,37,38,"Cu adevărat, voi [necredincioșilor] veți gusta voi chinul cel dureros",""
3827,37,39,"Și nu veți fi socotiți decât pentru ceea ce ați făcut,",""
3828,37,40,"În afară de robii lui Allah cei aleși;",""
3829,37,41,"Ei vor avea parte de un dar bineștiut;",""
3830,37,42,"Fructe[4]; și vor fi ei cinstiți","[4] Însemnând tot ce este delicios"
3831,37,43,"În Grădinile Fericirii,",""
3832,37,44,"Pe divanuri, așezați față în față,",""
3833,37,45,"Și se va trece printre ei cu o cupă [de vin pur] umplută dintr-un izvor,",""
3834,37,46,"Albă, plăcută pentru cei ce beau,",""
3835,37,47,"În ea nu va fi amețeală și nici nu se vor îmbăta din pricina ei,",""
3836,37,48,"Și vor avea lângă ei fete neprihănite, cu priviri scurte și cu ochi mari, frumoși[5],","[5] Caste și modeste, care se uită doar la partenerii lor"
3837,37,49,"Semănând cu niște ouă [fragile] păstrate cu grijă.",""
3838,37,50,"Și se vor întoarce unii spre alții, întrebându-se,",""
3839,37,51,"Va spune unul dintre ei: „Eu am avut un prieten apropiat [pe pământ]",""
3840,37,52,"Care spunea: „Tu ești dintre cei care cred cu adevărat?",""
3841,37,53,"Oare după ce am murit și ne-am făcut țărână și oseminte, ni se va mai cere nouă socoteală?”",""
3842,37,54,"El va spune[6]: „Vreți voi să priviți în jos?”","[6] Companionilor săi din Paradis"
3843,37,55,"Și va privi el și îl va vedea pe acela[7] în mijlocul Iadului.","[7] Pe companionul care a încercat să îl convingă să nu creadă când erau în viața de pe Pământ"
3844,37,56,"Și va spune el atunci: „ [Jur] Pe Allah! Aproape că mi-ai adus pieirea!",""
3845,37,57,"Și de n-ar fi fost Îndurarea Stăpânului meu, aș fi și eu printre cei aduși [în Iad]!",""
3846,37,58,"[Vor spune locuitorii Paradisului] Este adevărat că noi nu vom muri",""
3847,37,59,"Decât cu moartea noastră cea dintâi și că nu vom fi noi chinuiți?”",""
3848,37,60,"Cu adevărat, aceasta este marea izbândă.",""
3849,37,61,"Pentru așa ceva se cuvine să se străduiască aceia care se străduiesc.",""
3850,37,62,"Oare această ospeție [Paradisul] este mai bună sau pomul Zaqqum?",""
3851,37,63,"Cu adevărat, Noi l-am făcut ca o încercare pentru cei nelegiuiți.",""
3852,37,64,"Cu adevărat, este un pom care iese din fundul Iadului",""
3853,37,65,"Și roadele sale sunt ca niște capete de șeitani,",""
3854,37,66,"Iar ei sunt siliți să mănânce din ele, umplându-și pântecele.",""
3855,37,67,"Apoi, cu adevărat, vor avea ei, peste aceasta, un amestec de apă clocotită,",""
3856,37,68,"Apoi, cu adevărat, întoarcerea lor va fi către Iad.",""
3857,37,69,"Ei i-au aflat pe părinții lor în rătăcire,",""
3858,37,70,"Și iată-i alergând pe urmele lor,",""
3859,37,71,"Căci și înainte de ei s-au aflat în rătăcire cei mai mulți dintre înaintașii lor",""
3860,37,72,"Și am trimis Noi prevenitori la ei,",""
3861,37,73,"Însă privește care a fost sfârșitul celor preveniți,",""
3862,37,74,"Afară de robii cei aleși ai lui Allah:",""
